Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2016,43,Aguascalientes,54,626,1972,1756,1,45,46,34,0,14,24,12
2016,43,Baja California,65,497,1903,2343,4,97,88,202,2,41,70,104
2016,43,Baja California Sur,21,173,522,755,0,18,17,50,0,9,8,15
2016,43,Campeche,24,246,788,764,2,30,23,47,0,10,11,20
2016,43,Coahuila,15,153,433,612,1,14,20,26,0,6,6,14
2016,43,Colima,15,205,744,858,1,62,45,69,0,6,8,16
2016,43,Chiapas,27,229,740,987,2,91,59,91,2,16,23,38
2016,43,Chihuahua,214,2127,4831,4951,12,204,227,150,3,85,108,69
2016,43,Distrito Federal,368,3318,10858,14321,6,236,282,471,3,50,101,126
2016,43,Durango,93,933,2838,3753,1,97,99,245,1,12,25,55
2016,43,Guanajuato,62,342,1402,776,1,70,63,74,3,27,36,32
2016,43,Guerrero,47,293,1150,1825,3,68,59,147,0,21,28,49
2016,43,Hidalgo,57,395,1271,1425,1,70,57,106,1,10,19,15
2016,43,Jalisco,180,1879,5768,7106,23,397,331,655,2,70,114,183
2016,43,México,211,1455,5182,5574,6,285,252,446,4,39,69,96
2016,43,Michoacán,63,589,2004,2723,7,125,103,169,2,22,25,37
2016,43,Morelos,103,377,1261,1878,3,106,93,192,2,24,26,45
2016,43,Nayarit,25,275,999,1241,3,47,45,79,2,17,29,34
2016,43,Nuevo León,75,570,2194,2418,8,128,95,274,4,52,79,114
2016,43,Oaxaca,12,337,919,1126,0,131,90,257,2,47,55,80
2016,43,Puebla,40,516,1497,2339,2,108,142,322,0,19,17,48
2016,43,Querétaro,16,191,681,889,1,31,43,71,1,8,15,30
2016,43,Quintana Roo,15,259,690,647,0,32,21,49,0,8,7,16
2016,43,San Luis Potosí,100,682,2014,2828,3,53,58,139,5,23,36,49
2016,43,Sinaloa,80,684,2513,2985,9,280,273,446,3,85,94,162
2016,43,Sonora,55,444,1714,2323,4,102,110,194,2,50,66,94
2016,43,Tabasco,17,309,811,1319,4,61,27,75,1,11,14,22
2016,43,Tamaulipas,86,1294,2354,3539,7,125,116,266,4,52,70,134
2016,43,Tlaxcala,12,92,337,500,2,40,43,51,0,5,11,17
2016,43,Veracruz,77,851,2978,3364,13,255,241,379,6,56,89,124
2016,43,Yucatán,16,184,836,1259,5,56,31,84,2,18,31,61
2016,43,Zacatecas,23,181,694,890,0,23,16,17,0,10,6,19
