Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2023,21,Aguascalientes,53,144,431,418,3,16,12,23,0,2,9,5
2023,21,Baja California,88,540,1196,1659,5,39,65,78,1,12,29,52
2023,21,Baja California Sur,30,265,391,657,2,11,8,26,1,5,5,3
2023,21,Campeche,40,170,434,431,1,18,10,35,0,5,6,16
2023,21,Coahuila,76,420,882,928,8,37,39,78,0,11,18,21
2023,21,Colima,52,201,483,446,11,55,65,125,1,11,31,32
2023,21,Chiapas,60,197,676,827,5,46,34,55,1,8,19,18
2023,21,Chihuahua,187,759,2146,2841,8,71,53,167,5,30,38,65
2023,21,Ciudad de México,521,2393,6507,8394,6,56,49,179,5,12,19,34
2023,21,Durango,56,413,1346,1236,2,80,66,101,1,8,17,20
2023,21,Guanajuato,126,475,2196,1814,2,52,40,62,0,16,12,12
2023,21,Guerrero,90,351,1015,756,3,32,35,54,1,4,12,13
2023,21,Hidalgo,67,201,960,877,1,23,18,34,1,7,8,13
2023,21,Jalisco,151,1186,2938,3689,19,180,173,324,2,55,53,93
2023,21,México,321,1416,3988,4520,17,129,124,206,3,32,45,67
2023,21,Michoacán,79,396,1207,1224,4,51,46,92,1,14,12,32
2023,21,Morelos,71,326,1064,1107,10,73,79,102,0,6,14,11
2023,21,Nayarit,77,319,861,1164,1,9,14,43,2,7,11,13
2023,21,Nuevo León,176,622,1603,1793,2,59,43,90,0,12,30,55
2023,21,Oaxaca,36,300,691,755,3,41,30,78,0,10,10,28
2023,21,Puebla,72,424,1042,1572,0,22,30,42,1,7,7,6
2023,21,Querétaro,24,99,248,292,1,10,4,11,0,2,3,8
2023,21,Quintana Roo,20,108,391,697,4,17,14,23,0,3,3,11
2023,21,San Luis Potosí,64,278,812,845,1,35,34,48,1,6,14,16
2023,21,Sinaloa,94,410,1210,1443,15,83,105,188,1,31,42,62
2023,21,Sonora,71,317,1016,949,0,27,32,71,2,13,28,35
2023,21,Tabasco,137,786,1662,945,5,58,47,69,1,15,7,12
2023,21,Tamaulipas,53,458,1113,1513,9,81,67,193,0,25,37,64
2023,21,Tlaxcala,29,124,334,442,1,15,18,19,0,0,2,4
2023,21,Veracruz,193,712,2183,2613,19,169,143,300,5,44,45,73
2023,21,Yucatán,39,204,656,865,1,28,22,87,1,4,13,40
2023,21,Zacatecas,30,165,530,655,0,8,1,9,1,2,1,5
