Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2017,17,Aguascalientes,46,256,666,896,1,12,16,34,0,3,9,12
2017,17,Baja California,109,262,790,901,4,35,26,72,0,12,14,40
2017,17,Baja California Sur,17,54,218,255,0,5,7,16,0,1,3,9
2017,17,Campeche,24,103,282,346,0,7,9,22,0,2,4,13
2017,17,Coahuila,26,83,354,224,7,45,55,16,3,13,14,5
2017,17,Colima,14,106,306,428,1,15,21,52,0,5,3,5
2017,17,Chiapas,38,163,460,336,2,28,11,62,1,3,4,16
2017,17,Chihuahua,168,835,1948,2538,7,80,70,149,15,34,41,78
2017,17,Ciudad de México,395,1389,4296,5429,15,67,84,200,1,17,35,65
2017,17,Durango,76,350,1114,1416,2,36,28,68,1,6,6,21
2017,17,Guanajuato,66,201,685,537,8,38,24,58,4,18,19,25
2017,17,Guerrero,45,154,454,561,0,33,23,56,0,6,7,21
2017,17,Hidalgo,51,186,605,503,6,28,25,54,0,10,8,9
2017,17,Jalisco,207,872,2475,2663,21,173,155,275,7,35,56,66
2017,17,México,223,704,2250,2285,15,116,73,212,2,17,23,36
2017,17,Michoacán,66,369,1013,958,7,42,29,80,1,10,11,18
2017,17,Morelos,65,204,602,564,7,29,26,94,2,3,16,13
2017,17,Nayarit,36,150,376,432,2,7,16,39,2,11,15,11
2017,17,Nuevo León,52,304,847,996,5,62,39,76,4,21,28,52
2017,17,Oaxaca,19,139,432,508,2,24,27,81,0,12,22,26
2017,17,Puebla,35,234,584,805,7,42,41,107,0,6,2,15
2017,17,Querétaro,19,58,219,305,1,15,8,26,0,4,2,7
2017,17,Quintana Roo,22,105,289,450,0,4,13,21,0,1,6,6
2017,17,San Luis Potosí,69,255,805,880,3,35,36,47,1,7,9,17
2017,17,Sinaloa,104,454,1346,1239,10,81,89,238,4,45,37,84
2017,17,Sonora,20,188,674,846,1,45,38,86,0,23,32,51
2017,17,Tabasco,27,149,402,419,2,25,16,26,0,4,3,8
2017,17,Tamaulipas,121,559,1126,1179,5,43,42,82,3,27,37,48
2017,17,Tlaxcala,14,48,160,161,1,13,18,26,1,5,10,9
2017,17,Veracruz,94,383,1271,1400,12,120,101,174,3,31,31,50
2017,17,Yucatán,40,117,502,362,1,13,15,21,0,5,16,16
2017,17,Zacatecas,22,104,363,288,3,8,10,17,0,1,1,5
