Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2017,10,Aguascalientes,43,140,364,416,0,5,9,22,0,1,3,6
2017,10,Baja California,49,122,424,506,6,20,16,40,0,7,11,29
2017,10,Baja California Sur,24,29,124,151,0,2,6,11,0,1,2,8
2017,10,Campeche,16,56,147,185,0,6,8,11,2,2,3,4
2017,10,Coahuila,38,50,197,132,8,28,32,12,1,5,7,3
2017,10,Colima,28,68,180,286,2,12,13,35,0,2,2,2
2017,10,Chiapas,38,95,274,187,3,13,6,34,2,1,3,12
2017,10,Chihuahua,179,540,1088,1348,8,49,39,80,3,17,12,35
2017,10,Ciudad de México,369,783,2472,2957,10,38,43,104,3,9,22,32
2017,10,Durango,97,211,656,867,2,15,16,46,1,2,4,15
2017,10,Guanajuato,50,113,354,299,3,18,9,36,3,12,10,9
2017,10,Guerrero,21,68,192,309,2,22,11,22,0,2,6,18
2017,10,Hidalgo,58,101,368,261,8,12,12,29,1,9,5,6
2017,10,Jalisco,250,485,1386,1423,17,90,77,157,3,17,31,41
2017,10,México,161,368,1144,1155,12,58,39,123,3,9,13,20
2017,10,Michoacán,93,197,525,503,3,23,14,40,0,5,6,10
2017,10,Morelos,85,107,351,357,5,13,15,55,3,0,11,6
2017,10,Nayarit,45,89,203,239,0,4,5,23,2,6,8,5
2017,10,Nuevo León,96,188,486,537,5,36,21,49,5,11,13,29
2017,10,Oaxaca,17,83,238,281,0,13,18,48,2,9,13,8
2017,10,Puebla,42,134,302,466,4,19,18,60,0,4,2,10
2017,10,Querétaro,24,31,117,171,2,11,6,14,1,4,2,2
2017,10,Quintana Roo,25,55,164,283,2,2,9,12,1,0,2,3
2017,10,San Luis Potosí,48,151,434,455,2,18,24,23,1,4,5,6
2017,10,Sinaloa,105,244,739,756,7,50,46,140,5,28,26,43
2017,10,Sonora,66,104,374,508,3,24,19,49,3,14,22,37
2017,10,Tabasco,27,90,220,237,1,17,10,15,1,3,1,7
2017,10,Tamaulipas,93,330,636,672,5,21,25,47,5,18,21,29
2017,10,Tlaxcala,10,24,93,76,1,10,9,17,1,3,10,6
2017,10,Veracruz,104,227,784,799,10,75,63,97,3,17,18,29
2017,10,Yucatán,27,58,279,211,2,6,10,12,2,5,11,12
2017,10,Zacatecas,19,65,175,129,1,6,5,9,0,1,0,5
