Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,45,Aguascalientes,34,378,1099,1328,1,36,31,72,0,6,12,24
2019,45,Baja California,103,1072,2775,4418,6,120,109,211,1,54,106,92
2019,45,Baja California Sur,18,186,543,707,1,28,13,34,0,5,3,14
2019,45,Campeche,23,263,704,1214,2,27,21,56,0,12,14,23
2019,45,Coahuila,46,401,1157,882,4,116,93,43,0,40,46,11
2019,45,Colima,23,306,1147,1269,10,89,101,91,1,13,32,30
2019,45,Chiapas,24,244,838,1435,3,77,51,155,0,8,38,43
2019,45,Chihuahua,187,2721,6443,9419,8,235,221,486,4,94,158,175
2019,45,Ciudad de México,344,4559,12624,15798,15,638,600,811,3,69,107,194
2019,45,Durango,87,968,3212,3780,4,93,112,238,0,14,36,67
2019,45,Guanajuato,73,576,2162,2625,6,83,62,131,1,18,31,42
2019,45,Guerrero,29,433,1541,1491,0,41,37,80,0,8,13,26
2019,45,Hidalgo,67,524,1783,1920,1,57,50,119,1,24,28,28
2019,45,Jalisco,191,2249,5962,9106,29,377,315,801,9,90,179,273
2019,45,México,141,1770,5483,7935,13,292,218,362,4,44,69,87
2019,45,Michoacán,63,808,2114,3926,9,132,121,262,1,39,63,66
2019,45,Morelos,71,504,1792,2011,4,133,101,230,1,22,33,42
2019,45,Nayarit,116,967,2591,2349,1,54,35,90,0,47,64,86
2019,45,Nuevo León,79,1019,3019,3410,1,148,130,262,2,55,84,166
2019,45,Oaxaca,28,361,1098,1445,2,65,67,157,0,18,33,53
2019,45,Puebla,48,786,1670,2020,3,77,87,189,0,12,22,44
2019,45,Querétaro,16,199,648,861,0,29,33,49,0,18,11,21
2019,45,Quintana Roo,18,284,1038,1003,1,25,14,76,0,10,15,18
2019,45,San Luis Potosí,53,632,1908,2901,8,75,61,190,2,20,32,36
2019,45,Sinaloa,91,936,2967,4006,6,220,206,473,6,83,136,194
2019,45,Sonora,67,437,1619,1984,0,105,72,219,1,37,56,86
2019,45,Tabasco,17,474,1535,1316,1,81,55,91,1,48,75,32
2019,45,Tamaulipas,63,1153,2762,4767,6,146,108,329,2,58,83,170
2019,45,Tlaxcala,11,123,537,601,1,37,24,60,0,6,9,13
2019,45,Veracruz,97,1511,4523,5530,14,355,294,573,3,73,131,170
2019,45,Yucatán,29,294,1190,1621,5,39,37,92,1,16,22,33
2019,45,Zacatecas,37,446,1273,1418,0,34,40,39,0,7,16,14
