Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2025,41,Aguascalientes,33,379,975,1144,1,23,17,56,0,8,5,18
2025,41,Baja California,108,1229,2851,4155,2,57,55,109,1,17,35,60
2025,41,Baja California Sur,12,158,415,676,0,39,19,40,1,5,10,10
2025,41,Campeche,39,343,894,1124,1,70,35,92,0,9,7,17
2025,41,Coahuila,53,673,1582,2041,3,62,57,169,1,42,37,49
2025,41,Colima,48,745,1451,2248,2,83,74,226,0,15,26,31
2025,41,Chiapas,68,644,2280,2605,4,76,53,129,3,14,18,35
2025,41,Chihuahua,177,1656,4385,6319,13,166,200,403,5,62,111,135
2025,41,Ciudad de México,487,4998,13865,18571,4,106,82,293,4,28,40,77
2025,41,Durango,49,721,2434,3548,0,118,112,307,0,29,15,48
2025,41,Guanajuato,122,1006,3509,4796,8,99,105,142,1,15,38,49
2025,41,Guerrero,86,726,2097,2211,3,72,65,100,0,9,24,25
2025,41,Hidalgo,75,539,2187,2467,3,40,39,70,0,8,25,24
2025,41,Jalisco,231,2486,5543,8121,19,322,334,558,4,50,96,143
2025,41,México,221,1990,6402,8320,3,171,167,307,2,37,60,48
2025,41,Michoacán,136,1472,4010,5924,2,150,135,328,0,26,33,62
2025,41,Morelos,76,601,1937,2398,9,117,112,248,1,15,20,35
2025,41,Nayarit,77,1123,2149,2635,2,20,9,29,1,17,29,29
2025,41,Nuevo León,153,1327,3713,4382,8,121,99,210,3,41,57,87
2025,41,Oaxaca,38,741,1264,1635,4,75,63,127,0,23,30,73
2025,41,Puebla,60,597,1714,3057,4,56,63,153,2,15,14,28
2025,41,Querétaro,25,222,770,997,0,15,18,37,0,4,4,9
2025,41,Quintana Roo,9,277,836,1497,3,36,51,71,0,4,9,18
2025,41,San Luis Potosí,52,573,1768,2757,2,42,39,147,0,2,6,55
2025,41,Sinaloa,83,1029,2578,4379,14,210,201,357,0,52,67,128
2025,41,Sonora,70,580,1749,3019,7,68,51,127,1,20,31,57
2025,41,Tabasco,93,1101,2280,3773,0,61,56,127,1,13,10,44
2025,41,Tamaulipas,64,628,1919,2967,4,156,156,321,0,30,49,138
2025,41,Tlaxcala,15,222,756,1327,1,9,15,49,0,3,1,6
2025,41,Veracruz,132,1280,4299,5085,18,356,270,610,2,31,50,107
2025,41,Yucatán,83,1001,2887,3137,4,73,66,114,0,7,8,24
2025,41,Zacatecas,61,413,1505,2237,1,18,18,18,1,5,5,10
