Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,21,Aguascalientes,35,169,421,704,2,19,11,36,1,4,5,11
2019,21,Baja California,70,493,1224,1857,6,55,56,78,6,25,45,34
2019,21,Baja California Sur,22,91,224,314,2,15,6,12,0,1,0,6
2019,21,Campeche,27,128,301,601,1,9,8,28,0,7,6,9
2019,21,Coahuila,48,149,450,423,2,64,46,22,5,12,25,8
2019,21,Colima,47,146,553,535,4,15,20,42,0,1,1,22
2019,21,Chiapas,25,138,369,643,7,39,26,77,1,7,15,24
2019,21,Chihuahua,229,1276,2960,3788,8,114,95,212,8,36,70,74
2019,21,Ciudad de México,473,2137,5790,6744,51,469,428,218,3,28,53,81
2019,21,Durango,112,444,1492,1756,6,34,43,105,3,7,20,28
2019,21,Guanajuato,73,250,911,1203,2,38,31,61,1,9,15,18
2019,21,Guerrero,43,141,515,626,3,20,21,41,2,2,7,15
2019,21,Hidalgo,60,229,756,867,0,18,28,54,2,12,15,17
2019,21,Jalisco,188,984,2491,4207,22,149,129,339,2,26,70,113
2019,21,México,175,740,2335,3573,13,120,111,154,4,19,34,38
2019,21,Michoacán,45,376,895,1641,2,47,42,119,1,16,33,36
2019,21,Morelos,61,191,722,912,4,56,42,115,2,13,16,21
2019,21,Nayarit,41,338,824,679,4,27,11,40,6,14,26,43
2019,21,Nuevo León,98,495,1293,1297,2,67,61,119,3,28,36,62
2019,21,Oaxaca,14,130,411,541,4,29,45,56,3,11,16,15
2019,21,Puebla,58,358,807,792,5,38,49,98,0,7,14,19
2019,21,Querétaro,12,85,292,326,0,10,15,24,1,8,6,14
2019,21,Quintana Roo,31,113,449,365,1,9,5,41,0,4,6,8
2019,21,San Luis Potosí,72,300,875,1338,4,29,24,99,1,11,12,15
2019,21,Sinaloa,82,398,1256,1940,10,82,113,194,3,35,60,90
2019,21,Sonora,48,179,680,799,5,54,39,103,3,16,27,38
2019,21,Tabasco,31,160,587,637,4,34,18,39,3,17,24,19
2019,21,Tamaulipas,74,588,1378,2371,8,63,58,166,4,29,38,84
2019,21,Tlaxcala,20,54,210,251,2,26,10,26,0,2,3,5
2019,21,Veracruz,165,742,2158,2427,20,149,128,272,3,32,66,66
2019,21,Yucatán,40,143,571,700,1,15,14,45,0,8,6,10
2019,21,Zacatecas,39,197,530,582,1,18,20,25,0,4,9,5
