Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2018,18,Aguascalientes,18,223,552,975,4,13,17,29,2,4,6,12
2018,18,Baja California,95,406,1180,1120,4,33,31,65,3,11,18,29
2018,18,Baja California Sur,10,51,227,292,0,5,4,14,0,3,3,4
2018,18,Campeche,34,142,398,407,0,12,12,16,0,3,6,7
2018,18,Coahuila,31,95,274,470,1,12,10,107,0,2,6,29
2018,18,Colima,34,105,362,433,2,15,21,38,0,8,12,10
2018,18,Chiapas,24,155,389,665,3,34,30,42,2,7,14,7
2018,18,Chihuahua,174,887,2252,2961,9,83,98,154,2,19,38,78
2018,18,Ciudad de México,347,1515,4065,6174,16,98,89,172,7,29,34,68
2018,18,Durango,81,342,1135,1534,2,45,41,71,2,6,16,13
2018,18,Guanajuato,66,207,842,919,2,32,25,69,0,9,8,40
2018,18,Guerrero,29,135,396,720,2,17,9,67,0,4,6,16
2018,18,Hidalgo,70,177,592,850,4,29,22,63,1,8,8,20
2018,18,Jalisco,186,963,2518,3634,21,144,151,351,1,53,46,96
2018,18,México,168,806,2247,3229,14,76,62,203,2,16,15,45
2018,18,Michoacán,75,384,943,1514,3,49,41,73,0,11,15,22
2018,18,Morelos,71,147,621,845,4,44,44,61,0,6,12,19
2018,18,Nayarit,34,159,439,551,2,20,18,23,1,18,23,28
2018,18,Nuevo León,74,275,804,1240,5,59,42,103,2,20,36,58
2018,18,Oaxaca,28,102,295,625,6,17,25,52,1,4,8,34
2018,18,Puebla,48,174,516,924,4,50,31,100,1,8,10,12
2018,18,Querétaro,17,60,197,295,1,11,5,24,1,6,7,7
2018,18,Quintana Roo,12,74,227,427,0,10,23,18,0,4,1,9
2018,18,San Luis Potosí,56,273,849,1215,6,40,46,74,1,9,4,16
2018,18,Sinaloa,92,450,1179,1898,7,82,85,174,0,33,42,88
2018,18,Sonora,44,136,514,938,9,56,46,99,5,9,22,63
2018,18,Tabasco,13,140,432,574,1,20,13,41,2,7,7,7
2018,18,Tamaulipas,97,585,1432,1853,11,73,49,90,3,33,30,69
2018,18,Tlaxcala,12,39,167,216,1,9,12,33,0,1,3,15
2018,18,Veracruz,146,489,1560,1815,12,114,117,233,4,19,36,66
2018,18,Yucatán,35,115,491,653,3,26,16,29,2,4,5,23
2018,18,Zacatecas,37,138,356,518,1,11,11,19,0,1,3,3
