Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2020,40,Aguascalientes,15,192,635,1300,1,20,12,63,0,5,5,13
2020,40,Baja California,100,756,1774,3388,1,55,46,204,3,16,36,145
2020,40,Baja California Sur,15,131,343,649,0,13,5,36,0,3,1,7
2020,40,Campeche,14,199,406,844,0,11,16,42,0,7,6,22
2020,40,Coahuila,12,187,616,1321,2,56,55,193,1,20,15,81
2020,40,Colima,22,165,514,1304,4,85,101,153,0,23,27,38
2020,40,Chiapas,26,131,493,927,0,37,19,116,1,5,9,44
2020,40,Chihuahua,123,1354,3429,8261,4,125,118,423,2,40,71,227
2020,40,Ciudad de México,230,2779,6295,15385,4,120,112,1176,1,20,40,161
2020,40,Durango,90,740,2004,3753,2,41,41,186,0,6,20,46
2020,40,Guanajuato,51,408,1349,2408,0,26,26,128,0,5,13,43
2020,40,Guerrero,8,195,593,1782,1,19,10,72,0,3,4,15
2020,40,Hidalgo,23,246,952,1999,0,22,18,104,0,8,27,45
2020,40,Jalisco,181,1566,4258,7284,10,181,139,599,2,51,74,231
2020,40,México,100,1044,2869,6468,3,110,104,451,1,19,24,99
2020,40,Michoacán,41,631,1608,2564,4,85,84,220,1,32,54,85
2020,40,Morelos,43,338,1127,1956,1,63,39,203,0,11,12,52
2020,40,Nayarit,27,757,2269,3116,0,14,16,79,1,9,7,91
2020,40,Nuevo León,49,658,1509,3610,1,89,61,261,1,35,35,125
2020,40,Oaxaca,9,207,590,1318,0,51,22,119,0,8,13,51
2020,40,Puebla,33,487,1015,2402,0,51,46,208,0,6,15,41
2020,40,Querétaro,14,93,321,755,2,26,7,55,0,11,7,28
2020,40,Quintana Roo,34,217,693,1173,2,5,10,33,0,2,2,22
2020,40,San Luis Potosí,37,428,1128,2246,1,57,51,113,0,5,20,44
2020,40,Sinaloa,61,552,1757,3392,3,85,103,378,0,41,54,192
2020,40,Sonora,71,285,912,1802,4,70,29,166,3,25,34,84
2020,40,Tabasco,26,366,895,1819,1,35,22,116,1,17,17,110
2020,40,Tamaulipas,100,828,1797,3517,4,47,46,225,1,19,31,132
2020,40,Tlaxcala,14,115,357,603,0,19,18,54,0,3,6,12
2020,40,Veracruz,97,788,2254,5498,6,167,126,568,1,29,49,186
2020,40,Yucatán,19,159,571,1364,1,14,15,65,2,8,6,31
2020,40,Zacatecas,25,333,832,1497,2,13,14,68,0,4,7,20
