Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2022,15,Aguascalientes,26,68,201,204,3,4,11,14,0,1,3,4
2022,15,Baja California,102,324,838,1107,1,30,27,57,0,9,30,25
2022,15,Baja California Sur,43,265,231,246,4,11,4,11,0,1,2,2
2022,15,Campeche,18,70,208,275,0,18,5,14,0,7,4,9
2022,15,Coahuila,64,195,434,375,7,33,20,24,0,8,4,14
2022,15,Colima,18,88,239,245,5,52,37,68,3,10,19,9
2022,15,Chiapas,36,150,446,416,2,21,12,43,0,8,5,11
2022,15,Chihuahua,161,575,1455,1652,18,59,60,81,2,13,28,32
2022,15,Ciudad de México,465,1427,4512,2909,5,69,63,48,1,8,19,20
2022,15,Durango,72,200,661,741,4,32,38,32,0,2,14,6
2022,15,Guanajuato,113,230,1012,866,0,15,22,40,1,3,8,7
2022,15,Guerrero,27,105,395,296,3,13,21,17,1,1,5,3
2022,15,Hidalgo,50,131,524,474,0,10,15,22,1,6,5,1
2022,15,Jalisco,185,695,1812,2073,19,128,98,108,2,25,32,48
2022,15,México,241,821,2161,1729,15,86,60,65,4,15,34,12
2022,15,Michoacán,54,192,606,761,5,39,38,45,2,12,15,20
2022,15,Morelos,73,164,650,488,4,48,27,26,0,4,5,6
2022,15,Nayarit,83,241,584,579,8,22,12,15,1,5,4,9
2022,15,Nuevo León,106,329,917,768,4,35,28,45,4,13,22,18
2022,15,Oaxaca,51,146,352,229,4,30,22,19,3,4,15,1
2022,15,Puebla,104,354,740,711,3,10,16,28,0,2,2,2
2022,15,Querétaro,23,53,153,163,0,4,4,7,0,4,4,2
2022,15,Quintana Roo,43,141,350,397,0,6,13,8,0,1,7,2
2022,15,San Luis Potosí,47,148,471,488,5,11,21,22,1,7,8,12
2022,15,Sinaloa,93,286,761,829,9,71,66,81,1,22,17,24
2022,15,Sonora,54,166,509,746,1,29,12,33,2,15,12,21
2022,15,Tabasco,51,129,442,320,2,33,18,18,0,5,5,10
2022,15,Tamaulipas,64,266,672,892,5,42,33,43,2,13,21,18
2022,15,Tlaxcala,31,75,229,262,0,6,5,13,0,3,1,1
2022,15,Veracruz,135,391,1376,1459,14,128,95,133,5,21,26,34
2022,15,Yucatán,40,146,424,373,4,39,34,20,4,7,18,4
2022,15,Zacatecas,27,134,304,384,0,3,2,3,0,2,3,5
