Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2017,14,Aguascalientes,66,211,553,702,1,11,14,32,3,3,9,9
2017,14,Baja California,87,201,629,700,5,30,22,55,0,11,14,34
2017,14,Baja California Sur,21,42,182,199,2,5,7,13,1,1,3,8
2017,14,Campeche,24,85,233,274,0,6,8,18,0,2,3,9
2017,14,Coahuila,28,70,295,179,10,39,48,14,3,8,13,4
2017,14,Colima,25,92,265,355,2,14,19,43,2,4,3,5
2017,14,Chiapas,39,133,384,270,1,22,10,49,0,2,4,13
2017,14,Chihuahua,209,700,1609,2042,11,67,57,124,5,26,29,65
2017,14,Ciudad de México,365,1147,3536,4244,12,55,63,157,2,13,30,56
2017,14,Durango,98,291,939,1152,6,31,23,61,1,5,6,19
2017,14,Guanajuato,60,166,544,419,2,31,18,47,3,14,15,18
2017,14,Guerrero,30,126,354,448,5,30,18,44,2,4,7,20
2017,14,Hidalgo,48,155,506,383,7,20,19,43,3,10,7,8
2017,14,Jalisco,237,698,2069,2022,18,143,128,219,7,29,48,50
2017,14,México,256,575,1804,1778,23,91,60,176,1,14,18,31
2017,14,Michoacán,105,317,862,717,7,34,25,61,1,8,10,17
2017,14,Morelos,42,151,488,469,4,21,21,75,2,1,15,12
2017,14,Nayarit,36,131,303,328,5,6,13,32,3,7,12,9
2017,14,Nuevo León,81,263,739,769,5,53,29,58,5,19,22,42
2017,14,Oaxaca,24,119,354,391,2,20,22,68,2,11,22,19
2017,14,Puebla,56,197,486,640,6,33,36,91,0,5,2,12
2017,14,Querétaro,23,48,176,242,1,13,8,20,0,4,2,6
2017,14,Quintana Roo,29,86,244,376,2,4,13,15,0,0,4,5
2017,14,San Luis Potosí,83,224,669,658,2,27,33,42,2,4,8,12
2017,14,Sinaloa,139,371,1104,989,29,71,76,187,2,36,34,62
2017,14,Sonora,81,160,569,696,9,37,32,62,1,18,27,44
2017,14,Tabasco,34,127,356,316,3,21,14,18,0,4,3,8
2017,14,Tamaulipas,92,450,908,938,9,37,35,71,7,23,34,37
2017,14,Tlaxcala,15,39,136,129,1,11,15,24,0,4,10,7
2017,14,Veracruz,88,334,1080,1090,18,105,91,135,7,25,26,41
2017,14,Yucatán,46,93,425,298,0,10,12,16,1,5,16,14
2017,14,Zacatecas,22,85,298,209,0,7,8,14,0,1,1,5
