Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2021,27,Aguascalientes,19,98,353,628,0,17,9,27,1,2,5,9
2021,27,Baja California,90,795,1831,1604,6,84,59,69,3,16,38,36
2021,27,Baja California Sur,30,186,311,313,0,14,4,11,0,1,2,3
2021,27,Campeche,14,150,357,430,0,18,11,26,1,11,8,13
2021,27,Coahuila,43,213,608,589,5,42,23,89,3,24,9,29
2021,27,Colima,28,128,427,484,4,73,70,137,3,8,19,43
2021,27,Chiapas,44,187,634,437,4,50,40,42,1,13,9,14
2021,27,Chihuahua,138,882,2421,3494,4,84,72,180,4,30,31,85
2021,27,Ciudad de México,384,2097,5550,5895,10,74,70,198,1,14,26,52
2021,27,Durango,53,356,1049,1885,2,35,28,60,0,6,7,20
2021,27,Guanajuato,93,434,1403,1221,3,44,22,38,4,6,17,12
2021,27,Guerrero,29,152,574,581,3,18,23,24,0,6,8,7
2021,27,Hidalgo,53,221,860,912,1,37,21,36,0,5,2,28
2021,27,Jalisco,201,1208,3239,3792,13,139,102,243,3,42,58,99
2021,27,México,209,1067,2861,2650,9,96,74,168,4,17,23,37
2021,27,Michoacán,84,470,1150,1495,2,49,43,124,0,8,14,65
2021,27,Morelos,47,264,840,1031,6,34,47,85,0,7,4,16
2021,27,Nayarit,52,333,849,2097,6,25,24,23,2,14,11,12
2021,27,Nuevo León,82,443,1136,1603,1,52,40,118,4,23,34,53
2021,27,Oaxaca,47,161,360,628,2,19,29,63,3,3,8,18
2021,27,Puebla,68,409,915,1198,7,33,25,87,1,1,8,16
2021,27,Querétaro,12,76,297,279,2,13,6,24,0,1,2,15
2021,27,Quintana Roo,30,151,549,616,2,7,9,7,2,5,2,1
2021,27,San Luis Potosí,48,271,744,1036,4,28,26,89,3,12,14,22
2021,27,Sinaloa,70,385,1320,1686,9,82,82,164,4,30,31,86
2021,27,Sonora,55,440,1173,713,2,53,38,62,1,32,27,29
2021,27,Tabasco,59,226,629,968,2,26,18,52,2,9,16,30
2021,27,Tamaulipas,77,583,1274,1975,4,53,37,77,0,12,20,41
2021,27,Tlaxcala,9,152,325,308,3,21,12,32,1,2,2,7
2021,27,Veracruz,88,778,2085,2304,8,153,127,230,5,32,39,68
2021,27,Yucatán,31,172,537,572,0,25,22,21,0,0,11,11
2021,27,Zacatecas,33,172,600,818,0,6,0,21,0,2,3,9
