Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2016,40,Aguascalientes,63,578,1820,1618,3,41,40,31,0,14,23,12
2016,40,Baja California,77,452,1745,2152,6,89,79,186,2,38,63,93
2016,40,Baja California Sur,28,162,472,693,0,17,17,45,0,9,8,15
2016,40,Campeche,31,226,707,723,1,30,21,44,0,10,11,18
2016,40,Coahuila,12,142,399,573,0,13,19,26,0,6,5,14
2016,40,Colima,23,192,695,754,1,59,42,67,0,6,8,14
2016,40,Chiapas,47,196,682,876,4,87,56,86,0,13,20,35
2016,40,Chihuahua,207,1947,4437,4590,7,186,212,134,5,80,103,62
2016,40,Distrito Federal,306,3046,9898,13131,5,224,267,432,2,48,95,117
2016,40,Durango,92,872,2608,3512,4,94,98,221,1,10,25,52
2016,40,Guanajuato,63,295,1242,665,5,67,55,65,1,24,32,29
2016,40,Guerrero,21,266,1036,1671,0,65,56,134,0,21,27,48
2016,40,Hidalgo,48,353,1143,1320,2,69,52,100,1,8,18,13
2016,40,Jalisco,184,1748,5355,6531,19,371,307,588,3,65,108,166
2016,40,México,151,1344,4714,5149,14,267,238,407,2,36,59,86
2016,40,Michoacán,50,551,1835,2574,9,106,93,157,5,18,22,32
2016,40,Morelos,27,342,1127,1744,7,102,92,173,1,23,22,43
2016,40,Nayarit,34,260,920,1164,1,45,41,75,4,14,24,33
2016,40,Nuevo León,69,530,2032,2210,10,117,87,264,6,50,75,97
2016,40,Oaxaca,41,319,868,1032,6,126,89,238,2,43,52,72
2016,40,Puebla,45,484,1394,2168,3,103,132,303,1,17,17,46
2016,40,Querétaro,26,174,628,825,2,28,40,67,1,6,13,29
2016,40,Quintana Roo,13,248,647,597,0,31,20,47,0,8,7,15
2016,40,San Luis Potosí,23,600,1808,2567,0,51,54,132,0,18,31,44
2016,40,Sinaloa,79,630,2310,2735,15,264,259,414,4,83,89,151
2016,40,Sonora,68,421,1586,2169,10,93,106,178,5,48,65,86
2016,40,Tabasco,18,295,758,1230,0,54,25,69,1,10,13,20
2016,40,Tamaulipas,106,1230,2206,3215,6,116,107,248,5,46,67,122
2016,40,Tlaxcala,9,84,318,451,2,34,41,49,0,5,9,16
2016,40,Veracruz,108,796,2732,3095,14,240,217,344,4,51,80,113
2016,40,Yucatán,18,176,790,1188,5,49,30,83,0,17,30,58
2016,40,Zacatecas,25,171,643,800,0,22,14,17,0,10,6,19
