Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2025,39,Aguascalientes,34,371,919,1083,2,21,15,52,0,8,5,17
2025,39,Baja California,96,1152,2677,3943,2,55,51,106,0,17,34,59
2025,39,Baja California Sur,14,152,394,663,0,39,18,40,1,5,9,10
2025,39,Campeche,22,329,833,1062,2,69,33,83,0,9,7,16
2025,39,Coahuila,48,642,1516,1904,0,58,53,166,0,42,36,48
2025,39,Colima,67,720,1392,2184,3,78,70,217,0,15,26,29
2025,39,Chiapas,65,614,2161,2488,2,74,49,119,1,14,15,34
2025,39,Chihuahua,121,1562,4105,6044,6,154,190,391,3,55,101,128
2025,39,Ciudad de México,315,4720,13184,17667,7,98,75,285,1,25,36,74
2025,39,Durango,58,673,2291,3368,0,116,109,288,0,27,14,46
2025,39,Guanajuato,101,943,3341,4539,2,82,100,130,1,15,35,49
2025,39,Guerrero,67,690,1960,2118,1,68,64,98,1,9,23,25
2025,39,Hidalgo,100,509,2064,2341,0,38,38,57,0,8,25,23
2025,39,Jalisco,205,2368,5280,7683,16,298,305,515,3,48,92,135
2025,39,México,183,1882,6042,7932,10,165,164,296,3,36,54,46
2025,39,Michoacán,131,1405,3815,5626,2,147,133,312,1,26,31,59
2025,39,Morelos,62,564,1835,2282,4,108,105,234,0,13,20,34
2025,39,Nayarit,88,1061,2039,2489,1,18,9,27,5,17,27,27
2025,39,Nuevo León,73,1250,3484,4180,3,117,95,204,0,37,56,81
2025,39,Oaxaca,45,676,1176,1528,3,71,57,123,0,23,30,73
2025,39,Puebla,66,573,1642,2923,3,52,60,149,0,14,12,27
2025,39,Querétaro,19,208,725,950,2,15,19,37,0,3,4,9
2025,39,Quintana Roo,21,270,804,1444,3,33,50,68,0,4,9,16
2025,39,San Luis Potosí,50,539,1680,2652,1,40,37,138,0,2,6,53
2025,39,Sinaloa,78,984,2457,4197,4,196,193,344,0,51,65,121
2025,39,Sonora,56,545,1672,2900,3,62,47,118,2,20,30,54
2025,39,Tabasco,84,1042,2143,3576,1,60,56,119,0,11,10,40
2025,39,Tamaulipas,64,599,1821,2833,7,152,149,306,0,30,47,130
2025,39,Tlaxcala,17,211,719,1260,1,8,14,44,0,3,1,6
2025,39,Veracruz,117,1230,4078,4850,9,336,244,576,2,29,48,104
2025,39,Yucatán,58,955,2757,2944,2,68,65,107,1,7,8,24
2025,39,Zacatecas,66,381,1413,2143,2,17,17,17,1,4,5,9
