Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2015,30,Aguascalientes,27,364,799,282,1,16,10,5,0,1,7,1
2015,30,Baja California,50,265,926,1451,7,50,50,140,4,20,33,64
2015,30,Baja California Sur,18,108,372,479,1,17,6,35,0,3,6,8
2015,30,Campeche,21,139,406,329,1,17,10,2,0,7,2,8
2015,30,Coahuila,19,175,606,1032,0,29,47,186,0,17,17,51
2015,30,Colima,23,132,430,498,1,35,25,69,0,4,5,8
2015,30,Chiapas,11,126,522,589,3,33,17,93,1,13,14,27
2015,30,Chihuahua,119,889,2373,2250,8,44,61,209,3,13,24,62
2015,30,Distrito Federal,346,2350,7034,7776,4,111,124,116,2,34,38,75
2015,30,Durango,90,495,1817,1032,3,46,43,48,3,10,15,11
2015,30,Guanajuato,11,42,171,205,4,16,29,21,1,10,15,2
2015,30,Guerrero,57,251,782,68,3,43,23,11,1,11,10,0
2015,30,Hidalgo,39,203,677,847,3,25,40,114,1,4,2,16
2015,30,Jalisco,155,1123,3370,1947,25,209,185,125,6,56,56,32
2015,30,México,145,829,2923,3397,6,148,137,364,5,37,28,90
2015,30,Michoacán,55,414,1440,1446,3,45,65,160,1,8,12,55
2015,30,Morelos,39,285,1153,1330,3,83,78,116,1,11,29,32
2015,30,Nayarit,35,199,676,766,2,34,23,53,1,9,16,44
2015,30,Nuevo León,73,335,1179,437,4,108,85,22,6,11,43,2
2015,30,Oaxaca,7,173,379,661,6,74,61,83,5,20,21,20
2015,30,Puebla,38,313,1044,497,2,86,94,66,1,8,10,6
2015,30,Querétaro,19,103,394,229,1,17,20,9,1,4,5,2
2015,30,Quintana Roo,11,85,322,337,1,12,8,56,0,5,3,22
2015,30,San Luis Potosí,41,387,1322,1111,3,33,24,29,0,7,15,13
2015,30,Sinaloa,60,316,1293,1261,8,113,109,226,3,34,45,112
2015,30,Sonora,53,361,1232,1354,3,61,79,128,2,28,37,81
2015,30,Tabasco,20,166,644,714,1,17,18,59,2,9,4,13
2015,30,Tamaulipas,130,588,1198,916,4,61,41,56,2,19,24,12
2015,30,Tlaxcala,19,72,248,90,0,22,11,21,0,3,8,2
2015,30,Veracruz,70,449,1982,1567,10,135,114,121,2,34,50,53
2015,30,Yucatán,34,182,697,746,4,36,33,85,1,9,27,38
2015,30,Zacatecas,22,138,456,583,0,5,8,11,0,2,6,2
