Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2017,38,Aguascalientes,68,620,1577,2256,3,33,35,76,0,10,16,37
2017,38,Baja California,79,648,2084,2055,7,67,75,158,4,24,46,96
2017,38,Baja California Sur,25,167,579,592,2,14,13,34,0,8,10,17
2017,38,Campeche,18,263,653,881,2,15,19,50,2,7,9,21
2017,38,Coahuila,36,203,904,516,3,102,115,32,0,25,36,11
2017,38,Colima,32,250,663,844,3,44,36,98,0,12,10,13
2017,38,Chiapas,17,338,937,812,0,70,31,134,0,11,15,33
2017,38,Chihuahua,345,1985,5127,5984,20,166,191,387,3,68,98,177
2017,38,Ciudad de México,164,3148,9098,12594,0,142,166,476,2,32,77,136
2017,38,Durango,99,771,2524,3344,10,85,79,187,3,21,16,33
2017,38,Guanajuato,55,424,1620,1524,3,96,55,101,0,27,44,45
2017,38,Guerrero,22,339,1035,1263,0,63,51,120,1,15,15,46
2017,38,Hidalgo,31,424,1329,1387,1,61,52,113,1,19,22,23
2017,38,Jalisco,172,1986,5582,6726,17,336,336,644,11,71,126,165
2017,38,México,169,1786,5343,5735,10,225,164,478,2,47,57,92
2017,38,Michoacán,80,868,2353,2272,3,89,101,183,0,22,19,33
2017,38,Morelos,24,451,1332,1346,1,65,61,186,0,12,33,44
2017,38,Nayarit,41,326,939,1106,2,30,37,85,4,35,55,32
2017,38,Nuevo León,75,783,2087,2430,4,142,95,187,1,47,66,112
2017,38,Oaxaca,25,308,867,1089,6,53,68,204,4,16,34,87
2017,38,Puebla,26,481,1318,1784,1,130,103,225,0,21,20,33
2017,38,Querétaro,17,139,533,766,0,33,15,63,0,5,4,18
2017,38,Quintana Roo,40,221,639,859,1,13,25,47,0,5,13,14
2017,38,San Luis Potosí,49,598,1824,2277,3,71,97,101,0,17,20,50
2017,38,Sinaloa,103,1077,2959,2792,8,193,201,495,2,84,77,163
2017,38,Sonora,31,422,1408,1904,6,118,95,185,3,43,80,100
2017,38,Tabasco,40,279,829,1013,4,62,32,80,1,21,7,22
2017,38,Tamaulipas,100,1259,2727,3254,6,111,111,212,5,65,96,113
2017,38,Tlaxcala,14,93,349,388,1,26,26,72,1,10,12,14
2017,38,Veracruz,130,976,3287,3446,10,256,226,433,1,58,76,126
2017,38,Yucatán,72,558,1356,916,2,34,29,74,0,11,27,44
2017,38,Zacatecas,33,268,932,769,4,22,17,36,2,4,8,14
