Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2015,42,Aguascalientes,43,505,1199,639,0,24,15,8,1,3,10,2
2015,42,Baja California,63,503,1772,2144,2,100,99,216,4,41,60,98
2015,42,Baja California Sur,17,170,560,686,4,32,18,39,0,5,10,13
2015,42,Campeche,18,191,556,512,0,29,17,2,0,12,7,13
2015,42,Coahuila,22,246,856,1553,2,46,74,254,2,22,29,71
2015,42,Colima,45,181,648,686,2,37,31,98,2,7,9,13
2015,42,Chiapas,29,173,775,954,1,59,32,144,1,19,18,39
2015,42,Chihuahua,130,1355,3463,3663,2,63,78,267,1,25,43,90
2015,42,Distrito Federal,400,3286,10197,10599,8,188,199,165,3,51,57,87
2015,42,Durango,91,829,2820,1615,10,129,106,78,0,24,29,16
2015,42,Guanajuato,47,150,571,336,4,42,48,24,0,12,24,2
2015,42,Guerrero,56,384,1405,199,6,84,53,46,0,23,21,9
2015,42,Hidalgo,28,312,1061,1304,1,44,59,158,0,7,6,19
2015,42,Jalisco,197,1723,5203,2959,24,341,294,200,4,77,102,59
2015,42,México,140,1232,4208,5006,8,232,205,485,6,50,44,137
2015,42,Michoacán,21,605,2036,2044,3,75,93,189,2,16,19,57
2015,42,Morelos,53,357,1486,2002,2,90,90,189,1,14,30,49
2015,42,Nayarit,34,283,932,1189,2,51,27,88,0,10,23,65
2015,42,Nuevo León,76,527,1824,634,3,159,111,39,8,33,78,4
2015,42,Oaxaca,31,293,760,1016,8,144,103,139,1,35,41,22
2015,42,Puebla,50,492,1741,932,4,138,170,120,0,16,30,12
2015,42,Querétaro,21,173,681,369,3,43,28,9,0,14,16,3
2015,42,Quintana Roo,22,139,501,447,1,29,20,69,1,9,7,26
2015,42,San Luis Potosí,82,609,2100,1852,3,70,67,40,1,14,31,22
2015,42,Sinaloa,76,542,2358,1946,13,209,225,317,3,61,96,158
2015,42,Sonora,60,507,1746,1968,5,87,100,184,2,37,54,114
2015,42,Tabasco,22,294,988,1062,2,39,34,89,1,14,8,21
2015,42,Tamaulipas,104,1003,2001,1457,5,93,69,76,3,39,39,17
2015,42,Tlaxcala,13,101,378,129,1,30,20,23,0,4,12,2
2015,42,Veracruz,112,610,2570,2228,15,199,170,185,6,45,67,70
2015,42,Yucatán,21,245,986,1144,0,41,42,112,2,15,46,54
2015,42,Zacatecas,33,192,682,810,0,7,10,18,0,6,13,2
