Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2016,37,Aguascalientes,75,534,1668,1446,2,40,37,30,0,13,23,11
2016,37,Baja California,66,418,1613,1991,5,83,75,171,2,34,61,86
2016,37,Baja California Sur,11,150,428,641,2,16,17,40,0,9,8,14
2016,37,Campeche,34,215,645,677,0,29,20,42,1,9,11,15
2016,37,Coahuila,12,135,371,534,1,12,19,26,0,6,5,11
2016,37,Colima,16,178,646,695,1,57,40,65,0,6,7,12
2016,37,Chiapas,27,169,621,815,11,81,50,78,0,13,20,33
2016,37,Chihuahua,127,1800,4110,4174,6,178,203,128,6,78,95,49
2016,37,Distrito Federal,328,2817,9245,12224,16,211,257,397,3,45,89,103
2016,37,Durango,116,794,2393,3262,5,88,87,202,0,10,23,47
2016,37,Guanajuato,50,265,1118,545,3,57,52,60,0,22,32,28
2016,37,Guerrero,40,251,976,1479,1,65,52,124,4,20,24,44
2016,37,Hidalgo,60,317,1025,1217,2,65,48,93,0,7,16,13
2016,37,Jalisco,199,1617,4966,5995,18,346,285,522,6,59,101,144
2016,37,México,190,1238,4350,4777,14,250,221,360,5,34,56,84
2016,37,Michoacán,69,515,1708,2406,5,92,85,142,0,17,15,29
2016,37,Morelos,53,310,1023,1678,3,97,85,167,8,22,19,42
2016,37,Nayarit,39,239,840,1076,1,42,38,69,1,11,19,29
2016,37,Nuevo León,68,489,1886,2000,6,103,78,239,2,44,67,82
2016,37,Oaxaca,34,281,781,922,11,117,83,221,3,37,45,68
2016,37,Puebla,32,459,1278,1992,3,99,120,277,0,16,14,37
2016,37,Querétaro,21,161,590,762,1,27,37,63,0,5,13,27
2016,37,Quintana Roo,11,234,614,555,0,28,17,45,0,7,7,13
2016,37,San Luis Potosí,72,545,1705,2406,1,49,50,122,0,16,26,42
2016,37,Sinaloa,80,585,2134,2529,9,242,245,384,3,80,82,143
2016,37,Sonora,44,393,1463,2003,0,86,96,170,0,43,57,75
2016,37,Tabasco,45,283,711,1105,3,49,24,63,0,8,12,17
2016,37,Tamaulipas,91,1125,2014,2932,7,106,102,233,0,44,63,112
2016,37,Tlaxcala,10,81,300,418,1,31,41,45,0,5,9,15
2016,37,Veracruz,99,734,2517,2827,21,228,200,307,6,47,75,97
2016,37,Yucatán,28,164,744,1140,4,44,29,78,1,16,27,56
2016,37,Zacatecas,16,158,596,724,0,21,13,16,0,9,5,18
