Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2023,23,Aguascalientes,51,167,491,458,2,17,15,24,1,2,11,5
2023,23,Baja California,89,602,1324,1805,3,43,67,85,0,12,31,55
2023,23,Baja California Sur,28,284,414,708,1,13,9,30,0,5,5,3
2023,23,Campeche,33,182,474,481,0,19,10,38,2,6,7,16
2023,23,Coahuila,91,466,996,1098,6,38,44,100,0,11,18,48
2023,23,Colima,42,224,556,504,7,61,72,139,0,11,32,38
2023,23,Chiapas,45,225,763,901,4,52,39,64,1,8,20,21
2023,23,Chihuahua,136,836,2354,3282,8,84,61,193,2,31,44,72
2023,23,Ciudad de México,488,2656,7222,9119,5,62,58,194,2,12,23,38
2023,23,Durango,111,483,1570,1409,5,90,70,108,1,8,20,24
2023,23,Guanajuato,133,530,2392,2036,2,56,44,69,2,17,13,14
2023,23,Guerrero,62,398,1108,871,2,35,36,66,0,5,12,18
2023,23,Hidalgo,86,222,1101,1129,1,23,20,37,0,7,8,14
2023,23,Jalisco,214,1313,3247,4132,16,202,188,343,7,60,63,101
2023,23,México,340,1605,4482,5133,11,141,133,223,4,35,48,76
2023,23,Michoacán,83,434,1359,1365,5,56,48,100,1,16,13,35
2023,23,Morelos,86,370,1193,1248,8,79,89,122,0,6,15,11
2023,23,Nayarit,36,356,936,1301,2,12,17,52,1,7,13,17
2023,23,Nuevo León,122,683,1758,2003,7,64,51,96,5,14,34,60
2023,23,Oaxaca,45,339,759,860,3,45,36,90,3,11,13,37
2023,23,Puebla,101,468,1187,1833,3,25,32,88,0,7,7,14
2023,23,Querétaro,21,110,277,318,1,11,6,13,0,3,4,8
2023,23,Quintana Roo,25,125,428,767,1,19,14,27,0,3,3,11
2023,23,San Luis Potosí,50,309,882,961,6,41,40,49,0,6,16,17
2023,23,Sinaloa,92,458,1355,1622,9,96,111,207,5,34,47,68
2023,23,Sonora,72,356,1141,1118,1,29,35,76,3,15,31,40
2023,23,Tabasco,147,878,1871,1064,8,66,52,77,2,17,7,12
2023,23,Tamaulipas,82,515,1236,1694,7,93,74,222,5,28,42,72
2023,23,Tlaxcala,24,131,370,498,0,15,19,25,0,0,2,4
2023,23,Veracruz,119,780,2360,2943,13,184,162,337,1,46,48,85
2023,23,Yucatán,65,235,750,1018,3,31,23,98,0,4,13,43
2023,23,Zacatecas,28,179,583,746,0,8,1,10,0,2,1,5
