Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2015,35,Aguascalientes,34,421,931,469,1,17,12,7,0,2,8,2
2015,35,Baja California,54,416,1466,1736,3,79,85,172,1,30,52,79
2015,35,Baja California Sur,13,139,436,580,0,20,12,37,0,4,6,10
2015,35,Campeche,19,163,479,415,1,26,14,2,0,8,3,11
2015,35,Coahuila,28,212,732,1262,1,41,67,213,1,20,22,55
2015,35,Colima,18,148,494,581,0,35,27,82,0,4,6,9
2015,35,Chiapas,20,147,602,731,3,47,23,108,2,19,14,33
2015,35,Chihuahua,151,1098,2848,2786,2,55,69,250,2,15,29,73
2015,35,Distrito Federal,327,2745,8349,9028,10,148,151,149,1,37,46,82
2015,35,Durango,62,694,2419,1223,3,93,82,65,1,21,23,12
2015,35,Guanajuato,36,78,301,250,5,28,38,22,0,12,19,2
2015,35,Guerrero,106,296,1035,98,2,68,45,16,0,21,15,0
2015,35,Hidalgo,38,231,809,1038,1,35,54,131,1,6,5,18
2015,35,Jalisco,205,1395,4171,2349,18,265,222,157,7,59,76,47
2015,35,México,127,999,3416,4072,11,176,161,413,2,43,40,115
2015,35,Michoacán,72,515,1731,1683,3,56,76,170,1,11,13,55
2015,35,Morelos,63,313,1317,1614,0,80,85,145,0,13,29,38
2015,35,Nayarit,36,224,787,930,1,42,24,63,0,10,19,55
2015,35,Nuevo León,70,424,1437,503,6,125,101,26,3,19,59,2
2015,35,Oaxaca,29,224,579,802,3,110,86,106,1,29,32,21
2015,35,Puebla,51,405,1420,649,3,116,144,87,2,13,22,8
2015,35,Querétaro,11,118,458,281,1,24,22,9,0,6,9,2
2015,35,Quintana Roo,14,96,369,387,2,18,10,62,0,6,4,25
2015,35,San Luis Potosí,68,492,1594,1342,9,41,35,34,2,10,23,15
2015,35,Sinaloa,92,456,1924,1539,11,172,193,271,2,52,83,131
2015,35,Sonora,54,427,1456,1583,6,75,92,156,1,32,40,93
2015,35,Tabasco,34,226,796,869,2,29,27,71,0,10,7,15
2015,35,Tamaulipas,123,769,1585,1161,4,72,51,64,3,27,27,13
2015,35,Tlaxcala,12,84,295,102,2,25,14,23,1,3,10,2
2015,35,Veracruz,89,469,2069,1796,16,160,125,133,2,34,46,53
2015,35,Yucatán,27,204,798,894,2,37,37,96,1,11,33,44
2015,35,Zacatecas,24,154,529,672,0,6,10,14,0,5,10,2
