Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,23,Aguascalientes,46,189,482,768,0,24,11,38,0,4,5,11
2019,23,Baja California,105,550,1359,2048,5,59,63,83,7,29,52,40
2019,23,Baja California Sur,16,95,253,347,0,17,7,13,1,2,0,6
2019,23,Campeche,20,146,324,657,2,9,10,29,0,8,7,10
2019,23,Coahuila,30,171,503,456,7,67,53,24,2,14,29,8
2019,23,Colima,27,160,605,597,6,17,25,48,0,1,1,23
2019,23,Chiapas,20,143,406,701,3,41,30,89,0,7,15,25
2019,23,Chihuahua,258,1408,3283,4223,12,125,108,238,9,40,82,88
2019,23,Ciudad de México,435,2392,6432,7447,23,506,464,236,3,28,58,90
2019,23,Durango,79,491,1655,1905,10,38,55,123,0,8,20,28
2019,23,Guanajuato,66,285,1025,1307,5,45,35,68,2,11,17,19
2019,23,Guerrero,33,173,696,683,3,22,23,43,0,2,7,16
2019,23,Hidalgo,56,247,861,974,0,18,31,60,0,12,16,17
2019,23,Jalisco,187,1077,2772,4722,21,166,147,391,9,27,82,131
2019,23,México,180,833,2594,3966,5,134,114,174,4,21,36,41
2019,23,Michoacán,73,408,1004,1878,7,58,49,129,3,18,37,41
2019,23,Morelos,61,216,821,983,7,69,45,127,4,15,19,23
2019,23,Nayarit,31,359,891,737,4,29,15,45,5,14,33,47
2019,23,Nuevo León,97,540,1463,1475,5,72,68,134,4,32,40,66
2019,23,Oaxaca,38,177,506,609,3,36,46,62,2,12,17,17
2019,23,Puebla,68,378,843,875,6,24,39,101,3,7,10,19
2019,23,Querétaro,16,95,326,378,0,10,15,26,0,8,6,16
2019,23,Quintana Roo,41,130,526,421,0,11,5,46,0,4,6,8
2019,23,San Luis Potosí,54,332,969,1491,4,33,25,110,1,12,14,16
2019,23,Sinaloa,80,428,1410,2097,10,91,121,218,5,41,63,95
2019,23,Sonora,42,206,757,908,6,62,45,114,1,20,29,41
2019,23,Tabasco,55,182,687,715,3,36,22,43,7,18,30,19
2019,23,Tamaulipas,70,640,1485,2595,5,74,62,185,6,35,43,92
2019,23,Tlaxcala,20,63,246,288,1,27,10,28,3,2,6,6
2019,23,Veracruz,145,821,2381,2695,11,158,143,307,7,42,76,79
2019,23,Yucatán,30,154,637,775,3,17,16,46,0,8,6,15
2019,23,Zacatecas,50,216,601,660,3,19,23,30,1,4,10,6
