Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2023,30,Aguascalientes,43,236,690,637,1,27,18,33,1,3,15,9
2023,30,Baja California,73,799,1765,2345,1,56,84,112,3,17,42,77
2023,30,Baja California Sur,27,377,535,1009,3,21,14,39,0,5,5,3
2023,30,Campeche,24,253,595,666,2,28,14,50,0,8,7,21
2023,30,Coahuila,59,631,1314,1511,6,58,58,125,3,16,27,64
2023,30,Colima,67,369,819,669,7,94,86,185,1,11,35,60
2023,30,Chiapas,55,330,1056,1177,5,73,63,88,2,14,26,27
2023,30,Chihuahua,161,1130,3205,4235,6,114,92,257,5,44,58,97
2023,30,Ciudad de México,529,3716,10073,12207,8,100,85,262,2,18,38,59
2023,30,Durango,84,651,2209,1939,11,116,92,150,1,10,24,31
2023,30,Guanajuato,147,736,3071,2841,6,76,53,100,0,19,21,20
2023,30,Guerrero,78,519,1494,1194,9,47,47,88,3,6,18,23
2023,30,Hidalgo,80,289,1568,1525,0,26,23,51,1,9,10,18
2023,30,Jalisco,193,1728,4163,5561,18,268,250,461,1,68,81,128
2023,30,México,279,2219,6110,7024,26,217,186,307,6,56,72,94
2023,30,Michoacán,129,645,1955,1830,4,71,62,141,2,21,20,47
2023,30,Morelos,58,446,1537,1683,15,107,112,167,2,8,19,14
2023,30,Nayarit,40,459,1210,1696,4,22,29,60,1,8,20,26
2023,30,Nuevo León,122,886,2266,2762,4,84,70,125,1,21,44,84
2023,30,Oaxaca,30,443,984,1200,3,58,52,121,1,13,21,52
2023,30,Puebla,68,630,1521,2415,3,36,47,114,0,8,8,18
2023,30,Querétaro,10,139,359,447,0,13,6,20,0,4,5,10
2023,30,Quintana Roo,21,185,585,955,1,29,20,34,0,3,3,14
2023,30,San Luis Potosí,63,389,1281,1268,5,66,59,65,0,9,22,21
2023,30,Sinaloa,83,608,1836,2126,5,138,151,284,1,48,66,89
2023,30,Sonora,85,478,1541,1621,5,57,46,103,1,17,33,48
2023,30,Tabasco,168,1242,2577,1423,5,83,65,101,0,19,11,15
2023,30,Tamaulipas,65,726,1719,2273,6,119,101,278,1,37,55,97
2023,30,Tlaxcala,22,161,510,670,1,22,23,34,0,1,3,6
2023,30,Veracruz,146,1016,3172,4016,10,252,220,444,10,60,69,108
2023,30,Yucatán,91,383,1181,1468,3,45,32,132,0,4,16,53
2023,30,Zacatecas,42,256,870,999,1,10,3,16,0,2,1,7
