Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2023,19,Aguascalientes,25,117,371,358,2,13,9,21,0,2,9,4
2023,19,Baja California,95,477,1071,1524,1,33,60,72,4,11,26,49
2023,19,Baja California Sur,31,237,357,617,1,11,6,22,0,4,4,3
2023,19,Campeche,45,145,394,390,2,17,9,30,0,4,5,15
2023,19,Coahuila,59,368,796,830,6,33,32,67,0,10,16,18
2023,19,Colima,23,164,427,402,7,47,56,113,2,10,31,31
2023,19,Chiapas,47,179,591,750,5,43,28,47,1,8,16,16
2023,19,Chihuahua,127,664,1870,2574,5,62,48,148,3,26,33,52
2023,19,Ciudad de México,348,2158,5893,7500,7,52,44,162,2,8,15,30
2023,19,Durango,87,378,1214,1092,7,77,63,93,2,6,15,18
2023,19,Guanajuato,112,419,2012,1620,7,47,38,50,1,15,11,12
2023,19,Guerrero,74,296,876,662,4,31,30,47,0,4,11,11
2023,19,Hidalgo,83,187,841,768,1,22,15,33,1,6,8,13
2023,19,Jalisco,187,1081,2708,3317,17,163,154,295,5,53,50,81
2023,19,México,220,1211,3477,3945,13,111,114,190,4,31,40,60
2023,19,Michoacán,86,358,1075,1044,0,47,44,87,1,12,12,29
2023,19,Morelos,49,290,955,978,6,65,71,95,1,5,14,10
2023,19,Nayarit,42,283,752,1040,2,9,12,40,0,7,9,12
2023,19,Nuevo León,87,558,1400,1576,4,57,39,78,2,11,29,52
2023,19,Oaxaca,34,266,644,672,1,39,27,70,0,9,9,25
2023,19,Puebla,63,390,951,1431,2,21,30,39,3,6,7,5
2023,19,Querétaro,28,80,216,258,2,9,4,9,0,2,3,8
2023,19,Quintana Roo,21,97,351,640,2,14,12,20,1,3,3,10
2023,19,San Luis Potosí,31,244,723,762,1,35,32,42,1,6,13,16
2023,19,Sinaloa,70,378,1071,1316,11,71,87,172,2,27,42,55
2023,19,Sonora,57,272,915,831,2,24,30,60,1,11,26,33
2023,19,Tabasco,75,713,1474,819,2,56,39,64,1,14,7,12
2023,19,Tamaulipas,103,421,1008,1347,6,71,62,174,2,25,35,60
2023,19,Tlaxcala,13,110,287,386,3,13,15,15,0,0,2,4
2023,19,Veracruz,109,625,1932,2347,17,154,127,278,1,39,43,63
2023,19,Yucatán,25,177,604,783,4,27,19,86,0,3,12,36
2023,19,Zacatecas,31,150,482,596,0,8,1,6,1,1,1,5
