Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2025,24,Aguascalientes,31,228,551,668,1,12,8,39,0,7,4,11
2025,24,Baja California,91,691,1514,2512,4,36,26,69,0,11,26,32
2025,24,Baja California Sur,10,93,236,404,2,22,13,25,0,4,5,7
2025,24,Campeche,42,203,515,674,5,40,20,52,0,7,3,11
2025,24,Coahuila,46,364,937,1143,4,35,35,111,0,23,26,32
2025,24,Colima,47,411,828,1359,5,52,47,135,0,8,17,21
2025,24,Chiapas,73,349,1250,1518,4,43,30,68,0,4,10,17
2025,24,Chihuahua,146,884,2430,3793,4,97,111,238,3,32,62,74
2025,24,Ciudad de México,482,2907,7882,10993,9,53,44,189,1,11,17,50
2025,24,Durango,79,369,1284,1912,5,89,78,178,0,17,10,30
2025,24,Guanajuato,86,552,1981,2820,5,48,60,86,0,6,16,28
2025,24,Guerrero,87,321,1038,1287,2,40,37,63,2,5,12,14
2025,24,Hidalgo,93,278,1247,1485,1,17,20,34,1,5,17,14
2025,24,Jalisco,221,1340,3146,4599,8,179,170,308,4,35,55,86
2025,24,México,218,1289,3701,4969,7,105,88,186,4,20,35,25
2025,24,Michoacán,145,846,2298,3276,5,94,88,181,3,16,18,47
2025,24,Morelos,64,320,1022,1344,10,45,54,152,0,6,12,26
2025,24,Nayarit,67,611,1208,1497,1,13,8,12,0,10,18,15
2025,24,Nuevo León,142,770,2084,2469,5,77,46,123,0,22,29,51
2025,24,Oaxaca,62,383,701,922,2,53,32,75,0,14,20,54
2025,24,Puebla,51,342,943,1795,1,23,29,124,0,11,9,20
2025,24,Querétaro,24,132,474,570,0,8,7,27,0,3,1,7
2025,24,Quintana Roo,26,168,482,922,1,22,37,43,0,3,6,10
2025,24,San Luis Potosí,51,328,1033,1636,1,28,25,91,0,0,4,43
2025,24,Sinaloa,118,589,1474,2626,11,116,134,213,4,31,43,83
2025,24,Sonora,58,324,987,1777,0,32,26,77,2,13,13,33
2025,24,Tabasco,129,703,1228,2321,2,34,36,70,0,8,5,21
2025,24,Tamaulipas,63,379,1100,1838,11,111,100,196,3,23,33,79
2025,24,Tlaxcala,18,133,466,789,0,6,5,23,0,2,0,6
2025,24,Veracruz,138,720,2336,2899,10,213,154,360,3,23,34,74
2025,24,Yucatán,113,552,1609,1751,4,36,30,56,0,3,6,14
2025,24,Zacatecas,44,215,810,1156,0,5,6,7,0,1,3,4
