Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2015,47,Aguascalientes,38,556,1390,833,0,20,17,11,0,3,12,5
2015,47,Baja California,52,566,1991,2455,4,114,114,252,3,47,69,115
2015,47,Baja California Sur,14,188,632,774,0,32,19,43,0,5,10,14
2015,47,Campeche,24,207,631,609,3,34,21,2,1,13,9,13
2015,47,Coahuila,16,265,911,1748,1,48,76,281,0,22,29,81
2015,47,Colima,29,202,738,763,0,43,34,105,0,7,9,16
2015,47,Chiapas,26,201,877,1192,3,68,34,162,1,21,23,45
2015,47,Chihuahua,164,1627,3962,4236,11,85,96,273,4,33,52,117
2015,47,Distrito Federal,293,3676,11488,11918,13,228,237,190,1,57,66,92
2015,47,Durango,93,969,3238,1982,4,144,117,84,1,25,33,19
2015,47,Guanajuato,30,180,710,375,3,52,58,27,0,14,29,4
2015,47,Guerrero,24,415,1498,246,2,91,63,57,1,26,23,9
2015,47,Hidalgo,31,346,1195,1442,3,55,67,178,0,8,9,20
2015,47,Jalisco,176,1947,5829,3438,13,397,344,224,2,89,115,71
2015,47,México,116,1368,4685,5520,11,263,222,528,3,53,54,143
2015,47,Michoacán,49,643,2203,2305,6,92,105,201,0,20,21,71
2015,47,Morelos,29,380,1621,2290,5,113,103,215,0,16,32,52
2015,47,Nayarit,38,301,1043,1379,1,58,38,105,1,13,24,74
2015,47,Nuevo León,63,588,2028,734,1,170,123,40,3,36,90,4
2015,47,Oaxaca,30,328,872,1163,8,158,111,166,1,37,41,25
2015,47,Puebla,44,554,1921,1132,6,156,189,132,0,17,35,14
2015,47,Querétaro,15,203,764,424,0,46,29,9,0,14,16,4
2015,47,Quintana Roo,24,162,567,486,0,31,27,77,1,9,8,28
2015,47,San Luis Potosí,38,688,2381,2111,3,76,75,41,0,16,34,24
2015,47,Sinaloa,69,615,2636,2274,6,231,254,369,3,70,110,177
2015,47,Sonora,31,542,1937,2214,2,96,105,203,2,42,60,126
2015,47,Tabasco,19,318,1091,1189,0,41,38,94,0,16,8,22
2015,47,Tamaulipas,96,1178,2345,1614,5,113,76,81,2,44,46,18
2015,47,Tlaxcala,10,112,424,157,0,32,22,29,1,5,15,2
2015,47,Veracruz,83,704,2918,2483,6,228,190,196,4,57,73,74
2015,47,Yucatán,17,267,1085,1322,1,45,45,124,0,18,48,57
2015,47,Zacatecas,14,204,745,887,0,8,10,25,0,7,13,3
