Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2024,39,Aguascalientes,31,304,779,1251,1,31,21,60,0,6,11,21
2024,39,Baja California,77,1257,2692,3361,4,59,47,178,2,23,36,76
2024,39,Baja California Sur,12,171,490,1174,0,21,19,42,0,4,6,12
2024,39,Campeche,25,296,766,1059,1,54,29,52,0,10,6,21
2024,39,Coahuila,51,540,1363,2544,4,94,72,144,1,19,29,64
2024,39,Colima,43,732,1452,1758,2,129,88,230,0,13,16,55
2024,39,Chiapas,58,560,1917,1953,4,72,47,170,4,21,13,47
2024,39,Chihuahua,124,1638,4495,5973,11,212,179,298,6,48,82,136
2024,39,Ciudad de México,377,4855,12812,17898,3,153,132,294,2,21,53,76
2024,39,Durango,93,779,2436,3824,6,148,114,296,1,17,27,46
2024,39,Guanajuato,98,984,3555,5016,0,63,67,165,1,17,32,47
2024,39,Guerrero,27,564,1528,2634,0,53,45,129,0,12,13,34
2024,39,Hidalgo,60,386,1955,2559,0,30,27,68,1,10,13,20
2024,39,Jalisco,238,2357,5303,7879,14,271,243,827,3,46,89,207
2024,39,México,142,1945,5934,11368,4,158,138,713,2,20,26,197
2024,39,Michoacán,129,1500,3759,3593,8,165,145,175,2,15,44,51
2024,39,Morelos,49,488,1789,2540,4,117,117,285,1,15,19,34
2024,39,Nayarit,94,850,1639,2363,2,14,13,72,0,7,20,40
2024,39,Nuevo León,109,1179,3171,4158,2,128,79,211,2,30,50,78
2024,39,Oaxaca,41,511,984,1805,4,71,52,141,2,28,45,46
2024,39,Puebla,74,828,2091,3094,1,74,72,163,0,16,10,25
2024,39,Querétaro,27,197,752,725,0,25,12,29,1,5,4,14
2024,39,Quintana Roo,25,428,1013,1031,1,38,30,68,0,6,10,13
2024,39,San Luis Potosí,80,698,1954,2241,3,80,58,166,1,18,35,41
2024,39,Sinaloa,79,1156,3020,3224,10,184,159,394,2,52,69,151
2024,39,Sonora,54,702,2186,2731,2,68,49,131,0,13,41,59
2024,39,Tabasco,75,1103,2473,4791,2,61,58,182,3,13,27,37
2024,39,Tamaulipas,51,724,2078,3262,7,166,140,290,2,50,80,124
2024,39,Tlaxcala,31,282,978,905,0,18,26,60,0,3,3,4
2024,39,Veracruz,126,1138,3713,5489,18,312,264,628,2,42,62,162
2024,39,Yucatán,52,756,2162,2256,3,58,49,110,1,9,15,28
2024,39,Zacatecas,65,528,1640,1564,0,10,7,18,0,4,5,6
