Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,46,Aguascalientes,31,384,1124,1361,1,36,32,72,0,6,12,24
2019,46,Baja California,112,1118,2841,4541,4,123,110,220,3,54,109,95
2019,46,Baja California Sur,23,187,565,726,0,28,13,34,0,5,3,14
2019,46,Campeche,32,273,726,1236,2,29,21,57,1,13,14,23
2019,46,Coahuila,38,414,1182,891,3,117,95,43,1,40,47,11
2019,46,Colima,35,311,1177,1303,13,98,105,95,3,14,34,30
2019,46,Chiapas,19,251,850,1459,4,81,51,158,1,9,38,43
2019,46,Chihuahua,259,2800,6623,9613,10,239,227,493,5,96,161,180
2019,46,Ciudad de México,339,4647,12875,16203,15,643,610,827,4,70,110,202
2019,46,Durango,87,987,3280,3890,4,96,113,240,2,15,37,69
2019,46,Guanajuato,69,593,2217,2686,1,84,63,132,0,18,31,44
2019,46,Guerrero,42,444,1577,1544,1,41,38,81,0,8,13,26
2019,46,Hidalgo,53,532,1828,1985,2,58,51,120,2,25,29,28
2019,46,Jalisco,144,2296,6060,9283,24,386,330,819,9,95,183,277
2019,46,México,160,1807,5613,8113,6,297,219,380,1,44,70,89
2019,46,Michoacán,88,830,2181,4024,5,135,123,269,10,45,67,67
2019,46,Morelos,127,531,1892,2051,8,138,104,234,1,23,33,43
2019,46,Nayarit,130,988,2700,2464,1,55,35,90,2,49,64,87
2019,46,Nuevo León,88,1046,3084,3494,8,153,133,269,4,56,87,172
2019,46,Oaxaca,27,368,1118,1474,3,67,68,161,0,18,33,53
2019,46,Puebla,44,790,1693,2060,7,81,89,195,1,13,22,44
2019,46,Querétaro,22,207,662,885,0,29,33,51,0,18,11,21
2019,46,Quintana Roo,29,277,993,1024,0,25,14,77,0,10,15,19
2019,46,San Luis Potosí,56,646,1950,2984,4,77,63,194,0,20,32,36
2019,46,Sinaloa,113,962,3056,4099,11,229,208,481,4,85,138,204
2019,46,Sonora,43,442,1658,2013,3,108,72,222,2,38,57,87
2019,46,Tabasco,48,501,1589,1349,1,82,55,93,2,48,77,33
2019,46,Tamaulipas,98,1184,2829,4839,5,147,112,332,3,61,83,171
2019,46,Tlaxcala,15,128,547,621,0,37,24,61,0,6,9,13
2019,46,Veracruz,131,1541,4625,5661,11,359,301,587,5,76,133,173
2019,46,Yucatán,28,300,1212,1646,3,39,40,93,0,16,22,33
2019,46,Zacatecas,58,466,1311,1446,4,34,44,41,1,8,16,14
