Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2015,49,Aguascalientes,44,516,1315,893,2,21,18,13,1,3,14,6
2015,49,Baja California,50,591,2060,2536,8,119,122,260,0,47,70,117
2015,49,Baja California Sur,20,198,658,805,2,35,19,45,0,5,11,14
2015,49,Campeche,26,221,665,649,1,35,21,2,2,14,10,13
2015,49,Coahuila,13,272,933,1800,1,49,76,291,0,22,29,89
2015,49,Colima,36,219,797,787,4,45,38,109,0,7,9,17
2015,49,Chiapas,29,212,922,1266,0,71,34,168,0,21,25,46
2015,49,Chihuahua,165,1737,4175,4463,6,90,101,277,0,35,54,121
2015,49,Distrito Federal,332,3860,11950,12411,7,238,248,196,4,59,69,92
2015,49,Durango,97,1021,3363,2100,1,153,121,87,3,27,37,19
2015,49,Guanajuato,24,192,771,394,6,57,60,28,0,14,29,4
2015,49,Guerrero,20,424,1526,266,4,96,66,57,4,30,26,9
2015,49,Hidalgo,34,358,1242,1530,2,57,68,183,2,9,10,21
2015,49,Jalisco,127,2023,6065,3683,20,419,357,252,7,93,120,78
2015,49,México,124,1433,4887,5688,13,280,232,541,2,55,60,146
2015,49,Michoacán,46,682,2297,2391,9,101,109,203,0,20,22,71
2015,49,Morelos,33,399,1670,2388,8,123,111,225,1,16,33,53
2015,49,Nayarit,30,309,1092,1436,2,63,39,112,0,15,26,77
2015,49,Nuevo León,39,608,2096,769,12,177,133,44,8,41,97,5
2015,49,Oaxaca,13,338,897,1213,6,162,114,176,2,38,42,25
2015,49,Puebla,65,588,2022,1204,3,162,195,139,4,20,38,14
2015,49,Querétaro,18,210,802,441,4,50,29,9,0,14,16,4
2015,49,Quintana Roo,42,181,611,502,2,33,28,80,1,10,8,28
2015,49,San Luis Potosí,95,723,2477,2191,1,79,75,43,1,17,34,25
2015,49,Sinaloa,92,645,2777,2357,6,242,260,385,3,75,114,181
2015,49,Sonora,49,556,2023,2293,5,103,109,208,0,44,62,127
2015,49,Tabasco,25,334,1126,1238,0,43,39,97,0,17,8,23
2015,49,Tamaulipas,103,1259,2480,1678,2,117,77,85,2,44,48,19
2015,49,Tlaxcala,7,118,446,168,0,32,24,29,1,6,15,2
2015,49,Veracruz,65,741,3023,2585,15,244,203,202,1,60,74,77
2015,49,Yucatán,21,278,1124,1365,0,48,46,128,1,20,51,57
2015,49,Zacatecas,14,213,769,917,2,10,10,25,0,7,13,3
