Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2025,18,Aguascalientes,39,148,420,512,0,8,5,32,0,5,2,8
2025,18,Baja California,92,539,1092,1848,2,22,14,52,0,9,21,30
2025,18,Baja California Sur,12,73,193,313,4,17,12,24,0,3,4,6
2025,18,Campeche,27,157,378,487,2,26,15,39,0,6,3,9
2025,18,Coahuila,58,271,658,835,1,24,22,92,1,19,25,28
2025,18,Colima,44,313,601,1003,3,40,36,101,0,6,12,18
2025,18,Chiapas,67,253,896,1162,3,28,25,54,1,3,6,12
2025,18,Chihuahua,139,637,1636,2803,10,75,80,184,5,19,42,56
2025,18,Ciudad de México,477,2180,5736,8165,3,39,31,143,0,10,9,41
2025,18,Durango,61,254,886,1384,5,76,65,134,1,15,9,25
2025,18,Guanajuato,99,415,1476,2095,4,35,47,62,1,5,10,21
2025,18,Guerrero,40,211,726,952,2,31,25,49,0,4,6,11
2025,18,Hidalgo,62,178,918,1116,3,10,16,27,2,3,14,9
2025,18,Jalisco,195,965,2205,3390,10,130,130,222,0,25,36,71
2025,18,México,178,967,2765,3787,6,79,54,147,5,14,24,18
2025,18,Michoacán,151,647,1693,2320,3,85,67,130,1,12,12,39
2025,18,Morelos,40,226,768,1039,3,30,31,122,2,6,10,22
2025,18,Nayarit,50,437,895,1104,1,11,6,8,3,8,17,11
2025,18,Nuevo León,150,571,1536,1728,11,56,34,88,1,16,19,32
2025,18,Oaxaca,43,282,528,679,2,42,24,49,3,12,20,39
2025,18,Puebla,63,264,700,1303,1,10,18,74,1,10,4,10
2025,18,Querétaro,28,97,348,438,0,6,5,18,0,0,1,7
2025,18,Quintana Roo,37,132,364,694,0,20,26,29,0,1,6,9
2025,18,San Luis Potosí,71,245,782,1128,2,23,22,61,0,0,4,34
2025,18,Sinaloa,67,435,1052,2040,9,88,101,151,4,24,30,59
2025,18,Sonora,67,245,723,1275,2,26,14,54,0,11,8,25
2025,18,Tabasco,64,506,886,1752,3,20,23,52,0,7,4,16
2025,18,Tamaulipas,65,263,793,1397,10,85,76,158,10,18,25,62
2025,18,Tlaxcala,16,106,361,577,1,5,4,14,0,1,0,4
2025,18,Veracruz,129,536,1687,2213,17,157,124,266,6,19,27,61
2025,18,Yucatán,81,406,1165,1313,4,27,25,41,0,3,4,14
2025,18,Zacatecas,55,147,589,853,0,2,5,4,0,1,3,2
