Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2024,20,Aguascalientes,36,155,415,523,1,19,15,25,1,3,6,11
2024,20,Baja California,101,634,1423,1646,3,30,28,99,0,10,21,40
2024,20,Baja California Sur,12,90,244,626,0,11,13,17,0,2,4,9
2024,20,Campeche,31,147,399,564,6,25,22,27,0,6,3,11
2024,20,Coahuila,64,290,673,1226,4,56,44,68,0,8,20,29
2024,20,Colima,57,378,750,632,8,68,45,109,0,7,11,41
2024,20,Chiapas,53,306,949,851,4,36,23,75,0,5,7,26
2024,20,Chihuahua,142,840,2312,2667,10,116,86,115,3,28,34,63
2024,20,Ciudad de México,452,2541,6612,8300,8,93,70,95,2,12,32,19
2024,20,Durango,81,381,1199,1811,4,73,68,141,1,9,18,22
2024,20,Guanajuato,128,499,1819,2546,0,31,33,86,3,7,18,27
2024,20,Guerrero,37,275,789,1246,4,30,24,48,0,5,8,11
2024,20,Hidalgo,68,208,1031,1097,0,13,14,40,1,4,7,14
2024,20,Jalisco,196,1185,2599,3962,10,129,114,334,1,29,43,106
2024,20,México,128,1018,3067,5139,5,83,73,240,2,8,13,75
2024,20,Michoacán,167,739,1756,1583,8,70,78,93,0,8,32,25
2024,20,Morelos,53,248,883,1320,5,65,66,142,2,9,15,20
2024,20,Nayarit,69,407,844,1100,1,6,4,22,1,4,8,16
2024,20,Nuevo León,109,545,1468,2046,6,61,39,100,3,13,22,42
2024,20,Oaxaca,31,244,472,964,7,39,21,73,2,14,26,21
2024,20,Puebla,63,415,1007,1394,8,38,43,51,1,6,5,13
2024,20,Querétaro,14,85,394,322,1,16,8,14,0,3,4,5
2024,20,Quintana Roo,26,224,520,482,4,18,16,26,0,3,6,6
2024,20,San Luis Potosí,92,318,978,1015,10,41,32,70,2,11,26,19
2024,20,Sinaloa,95,624,1594,1522,8,88,78,173,5,33,37,72
2024,20,Sonora,74,324,1102,1261,4,35,25,59,0,8,18,39
2024,20,Tabasco,78,602,1324,2224,5,29,29,100,1,5,13,21
2024,20,Tamaulipas,67,372,1134,1548,3,95,73,139,2,31,34,61
2024,20,Tlaxcala,39,157,483,429,3,7,11,32,0,2,3,2
2024,20,Veracruz,118,551,1886,2661,16,162,134,292,3,26,41,84
2024,20,Yucatán,73,368,1092,828,5,29,18,50,0,5,8,16
2024,20,Zacatecas,53,222,771,665,1,5,2,9,0,2,0,2
