Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2022,48,Aguascalientes,29,313,883,854,1,19,29,55,1,4,13,15
2022,48,Baja California,70,1070,2879,4334,2,102,82,273,4,36,82,99
2022,48,Baja California Sur,23,700,887,1062,1,29,19,45,0,2,4,7
2022,48,Campeche,24,311,870,888,0,45,24,52,1,22,10,44
2022,48,Coahuila,52,788,1820,1555,2,112,65,123,0,42,31,62
2022,48,Colima,21,307,910,1049,2,159,113,306,0,31,74,69
2022,48,Chiapas,55,432,1364,1498,3,85,58,151,1,29,23,45
2022,48,Chihuahua,120,1751,5007,6158,8,200,193,339,2,51,103,126
2022,48,Ciudad de México,357,5341,15241,13398,6,191,206,288,0,40,60,65
2022,48,Durango,43,758,2453,2556,2,128,109,147,0,9,34,23
2022,48,Guanajuato,73,906,3847,3469,3,84,67,139,2,11,20,41
2022,48,Guerrero,40,516,1738,1191,2,66,68,88,0,15,25,29
2022,48,Hidalgo,56,495,2093,2086,3,48,36,112,0,14,22,23
2022,48,Jalisco,180,2432,6740,8459,22,389,335,530,2,89,136,200
2022,48,México,258,3194,9090,8721,6,287,226,324,2,56,93,81
2022,48,Michoacán,106,862,2483,2999,3,118,100,188,0,24,44,43
2022,48,Morelos,47,623,2105,2228,8,154,104,194,0,9,17,28
2022,48,Nayarit,69,722,2123,2244,0,59,33,90,0,16,21,49
2022,48,Nuevo León,144,1181,3307,2980,3,93,110,204,0,53,78,119
2022,48,Oaxaca,48,493,1526,1087,3,119,79,131,1,27,56,39
2022,48,Puebla,79,1152,2547,2943,1,62,49,138,2,12,15,31
2022,48,Querétaro,10,169,639,666,0,22,12,43,1,9,8,9
2022,48,Quintana Roo,28,380,1006,1237,1,26,35,38,1,5,16,18
2022,48,San Luis Potosí,65,551,1664,2017,0,58,55,116,0,16,31,43
2022,48,Sinaloa,59,858,2604,3103,7,239,202,314,1,63,86,109
2022,48,Sonora,43,704,2101,2897,1,97,68,155,0,30,51,98
2022,48,Tabasco,58,773,2002,1921,3,95,65,68,1,10,17,60
2022,48,Tamaulipas,54,1038,2720,3282,6,194,189,185,4,50,109,78
2022,48,Tlaxcala,23,281,729,815,0,33,34,57,1,6,7,8
2022,48,Veracruz,125,1557,5097,5295,17,430,305,541,3,64,104,127
2022,48,Yucatán,34,607,1830,1478,2,100,90,106,0,26,57,28
2022,48,Zacatecas,34,429,1194,1441,1,20,8,18,0,3,9,8
