Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2018,26,Aguascalientes,21,308,751,1469,2,18,27,50,1,4,10,19
2018,26,Baja California,132,614,1773,1826,5,45,45,97,2,14,31,46
2018,26,Baja California Sur,23,92,308,499,0,9,6,18,0,3,3,10
2018,26,Campeche,33,202,546,616,1,15,16,19,0,3,7,12
2018,26,Coahuila,55,144,399,697,1,19,11,147,0,2,6,38
2018,26,Colima,49,159,551,623,4,29,30,59,1,10,15,15
2018,26,Chiapas,32,218,574,886,0,55,40,62,2,10,18,10
2018,26,Chihuahua,196,1353,3412,4595,9,124,144,208,8,30,62,113
2018,26,Ciudad de México,362,2210,6107,9036,9,143,131,250,2,41,53,103
2018,26,Durango,92,504,1679,2239,5,59,76,113,1,7,25,27
2018,26,Guanajuato,61,306,1199,1460,3,44,33,103,1,12,8,54
2018,26,Guerrero,34,211,581,1015,0,23,17,98,0,6,9,23
2018,26,Hidalgo,41,255,830,1202,3,36,30,83,0,11,8,29
2018,26,Jalisco,195,1450,3873,5586,26,225,231,542,8,79,76,135
2018,26,México,158,1191,3315,4835,7,110,93,288,1,23,25,79
2018,26,Michoacán,75,601,1496,2210,11,79,73,123,2,22,25,28
2018,26,Morelos,30,248,873,1260,6,66,69,92,2,9,19,31
2018,26,Nayarit,47,218,633,865,0,27,22,37,0,21,28,44
2018,26,Nuevo León,88,470,1294,1908,4,82,63,158,9,32,51,87
2018,26,Oaxaca,20,182,467,853,0,28,34,75,0,7,14,40
2018,26,Puebla,30,239,739,1373,2,58,46,153,2,9,12,20
2018,26,Querétaro,19,96,327,468,1,17,10,31,0,7,9,8
2018,26,Quintana Roo,24,110,377,590,0,10,39,24,0,7,3,13
2018,26,San Luis Potosí,73,408,1301,1784,8,58,70,121,0,10,8,23
2018,26,Sinaloa,88,633,1690,2819,8,118,128,258,5,49,52,110
2018,26,Sonora,58,252,841,1346,10,90,66,144,1,12,32,87
2018,26,Tabasco,33,191,602,798,1,29,16,64,0,11,8,15
2018,26,Tamaulipas,86,803,2049,2670,7,110,84,143,4,48,51,94
2018,26,Tlaxcala,18,69,274,303,0,14,16,42,1,2,5,16
2018,26,Veracruz,155,708,2365,2854,14,177,169,340,5,33,58,100
2018,26,Yucatán,33,176,706,1305,2,30,22,43,0,7,9,30
2018,26,Zacatecas,31,217,557,813,0,14,16,26,0,2,4,6
