Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2020,44,Aguascalientes,15,208,677,1443,0,21,13,66,0,5,5,18
2020,44,Baja California,126,897,2065,3749,2,67,50,221,3,18,42,160
2020,44,Baja California Sur,17,151,382,722,0,15,6,40,0,4,1,8
2020,44,Campeche,27,213,450,944,0,13,16,46,0,7,6,26
2020,44,Coahuila,32,206,690,1512,1,59,59,205,2,22,18,86
2020,44,Colima,20,184,557,1430,5,90,109,180,0,24,29,44
2020,44,Chiapas,23,156,573,1057,1,40,23,127,0,7,13,46
2020,44,Chihuahua,77,1457,3719,9109,2,132,123,451,0,41,71,251
2020,44,Ciudad de México,259,3093,7036,16844,5,131,122,1223,1,21,43,173
2020,44,Durango,47,798,2215,4110,3,47,44,209,1,7,22,50
2020,44,Guanajuato,47,447,1497,2670,1,30,28,136,1,7,13,48
2020,44,Guerrero,14,208,663,1959,0,20,11,78,0,3,4,20
2020,44,Hidalgo,33,271,1063,2243,0,22,19,109,0,9,27,51
2020,44,Jalisco,142,1722,4713,8035,9,205,157,669,4,62,84,262
2020,44,México,156,1187,3236,7215,1,119,114,498,2,19,28,109
2020,44,Michoacán,51,705,1775,2871,6,96,88,244,2,37,60,101
2020,44,Morelos,22,373,1267,2224,7,71,49,228,1,14,13,54
2020,44,Nayarit,95,861,2567,3436,0,16,17,87,1,10,9,109
2020,44,Nuevo León,50,731,1676,3972,2,92,64,277,4,39,40,137
2020,44,Oaxaca,23,234,649,1433,5,60,27,131,0,9,15,53
2020,44,Puebla,52,497,1014,2675,1,30,34,233,0,6,11,46
2020,44,Querétaro,10,101,358,828,0,30,7,62,0,12,7,29
2020,44,Quintana Roo,37,238,768,1304,0,6,10,39,0,3,2,26
2020,44,San Luis Potosí,95,512,1317,2495,3,61,55,129,0,6,21,49
2020,44,Sinaloa,82,617,1968,3813,6,94,108,420,1,43,57,213
2020,44,Sonora,48,341,1099,1993,3,77,33,176,2,27,39,92
2020,44,Tabasco,22,385,958,2035,1,38,23,138,0,17,17,122
2020,44,Tamaulipas,61,899,1960,3861,5,51,54,248,1,19,33,140
2020,44,Tlaxcala,12,133,392,650,0,19,19,60,0,3,6,15
2020,44,Veracruz,78,890,2493,5943,9,186,135,636,2,34,52,201
2020,44,Yucatán,17,182,624,1466,1,17,15,74,1,10,7,40
2020,44,Zacatecas,29,375,928,1689,0,14,14,74,1,4,8,23
