Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2022,50,Aguascalientes,20,326,917,891,0,19,29,56,0,4,13,15
2022,50,Baja California,71,1112,2972,4489,6,108,84,278,0,37,85,101
2022,50,Baja California Sur,14,714,904,1107,0,29,19,45,0,2,4,7
2022,50,Campeche,23,320,901,928,5,50,27,55,0,22,10,46
2022,50,Coahuila,63,842,1905,1641,3,113,69,131,4,43,35,64
2022,50,Colima,18,317,953,1082,5,166,119,321,1,32,77,72
2022,50,Chiapas,24,447,1399,1566,1,85,59,153,1,30,24,48
2022,50,Chihuahua,97,1814,5166,6446,5,207,197,357,0,51,104,132
2022,50,Ciudad de México,393,5552,15782,14161,4,200,211,305,1,42,61,66
2022,50,Durango,36,796,2551,2670,1,135,110,152,0,9,34,26
2022,50,Guanajuato,67,938,3987,3600,4,89,69,147,0,11,20,43
2022,50,Guerrero,34,546,1811,1236,2,68,70,94,0,15,25,30
2022,50,Hidalgo,46,514,2152,2199,0,48,39,118,0,14,22,23
2022,50,Jalisco,138,2539,6966,8830,18,409,352,579,2,91,141,215
2022,50,México,300,3389,9495,9256,11,298,239,345,5,58,97,84
2022,50,Michoacán,73,913,2611,3147,2,126,103,215,2,24,48,45
2022,50,Morelos,52,650,2203,2332,4,160,105,206,0,11,17,30
2022,50,Nayarit,46,758,2211,2349,0,62,34,98,0,16,22,52
2022,50,Nuevo León,63,1219,3400,3120,6,108,116,214,4,55,80,125
2022,50,Oaxaca,40,507,1585,1178,5,123,83,137,4,28,60,43
2022,50,Puebla,77,1261,2798,3066,2,106,83,152,2,15,24,32
2022,50,Querétaro,15,174,666,692,3,24,13,43,0,9,9,9
2022,50,Quintana Roo,10,388,1029,1309,1,28,37,44,0,5,16,19
2022,50,San Luis Potosí,41,573,1732,2095,3,58,58,125,1,16,34,43
2022,50,Sinaloa,71,893,2723,3235,9,245,211,337,1,64,87,110
2022,50,Sonora,41,732,2176,2960,6,100,73,161,1,31,54,98
2022,50,Tabasco,60,805,2061,2015,2,99,67,68,0,10,18,66
2022,50,Tamaulipas,38,1035,2654,3402,4,199,192,198,2,50,113,81
2022,50,Tlaxcala,27,290,768,838,0,33,36,57,0,6,8,8
2022,50,Veracruz,130,1628,5298,5556,17,444,323,572,0,65,109,135
2022,50,Yucatán,38,630,1887,1563,4,103,92,112,0,26,57,30
2022,50,Zacatecas,57,464,1264,1486,0,22,8,20,0,3,9,9
