Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2021,23,Aguascalientes,20,84,293,566,1,17,7,25,0,2,3,9
2021,23,Baja California,104,668,1497,1420,4,65,41,65,2,11,34,31
2021,23,Baja California Sur,20,146,249,282,0,13,4,9,0,1,2,3
2021,23,Campeche,10,132,308,391,1,17,11,25,0,11,7,12
2021,23,Coahuila,31,179,503,523,2,34,16,86,0,21,4,26
2021,23,Colima,28,100,347,412,5,61,58,125,3,6,12,40
2021,23,Chiapas,33,157,505,390,2,41,26,39,2,13,7,14
2021,23,Chihuahua,142,712,1991,3181,6,68,61,170,0,25,22,82
2021,23,Ciudad de México,321,1686,4314,5184,5,55,57,191,4,11,21,50
2021,23,Durango,37,305,875,1642,4,27,25,56,3,6,6,19
2021,23,Guanajuato,73,350,1129,1100,1,33,17,36,1,3,11,11
2021,23,Guerrero,34,123,450,539,2,13,16,23,2,5,6,7
2021,23,Hidalgo,39,183,663,819,5,30,16,33,0,4,0,26
2021,23,Jalisco,252,993,2645,3236,11,111,85,222,2,34,48,91
2021,23,México,153,872,2294,2385,2,70,56,157,0,13,14,36
2021,23,Michoacán,59,389,943,1309,4,39,37,113,1,8,14,60
2021,23,Morelos,58,220,689,923,4,28,35,81,0,7,2,16
2021,23,Nayarit,43,283,672,1860,3,17,20,20,1,10,8,11
2021,23,Nuevo León,63,374,910,1395,7,47,30,99,3,14,26,49
2021,23,Oaxaca,18,115,271,572,2,13,24,62,0,1,6,16
2021,23,Puebla,54,340,734,1084,3,31,16,83,0,1,7,16
2021,23,Querétaro,19,61,244,252,2,9,5,22,0,1,2,11
2021,23,Quintana Roo,26,134,465,556,1,6,7,7,0,3,0,1
2021,23,San Luis Potosí,40,229,597,915,1,24,18,84,2,8,13,19
2021,23,Sinaloa,73,304,1102,1484,5,70,65,161,1,27,20,84
2021,23,Sonora,56,374,987,621,4,44,31,58,6,26,19,29
2021,23,Tabasco,33,187,521,904,0,20,15,52,2,8,13,30
2021,23,Tamaulipas,74,468,1054,1710,1,38,29,70,2,10,18,39
2021,23,Tlaxcala,22,136,282,271,1,16,9,31,0,2,1,6
2021,23,Veracruz,142,635,1748,2115,17,129,97,211,2,21,30,63
2021,23,Yucatán,35,141,460,525,1,20,20,19,1,0,7,11
2021,23,Zacatecas,35,143,526,722,0,4,0,18,0,2,3,8
