Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2017,52,Aguascalientes,35,839,2095,3084,2,55,45,102,0,10,20,50
2017,52,Baja California,30,925,2857,2898,0,89,100,223,1,29,64,140
2017,52,Baja California Sur,21,249,815,818,0,19,18,42,1,8,11,17
2017,52,Campeche,25,367,925,1208,1,27,28,64,0,12,14,23
2017,52,Coahuila,26,396,1436,641,2,158,145,37,2,34,50,16
2017,52,Colima,11,348,998,1101,3,67,47,122,1,14,16,20
2017,52,Chiapas,18,453,1289,1324,5,101,58,182,1,17,20,46
2017,52,Chihuahua,171,2845,6875,8359,10,223,284,524,4,99,151,233
2017,52,Ciudad de México,165,4305,12239,16889,2,193,231,580,3,52,106,187
2017,52,Durango,48,990,3470,4576,1,117,119,231,2,35,20,42
2017,52,Guanajuato,42,582,2122,2171,6,117,73,129,1,32,53,57
2017,52,Guerrero,12,440,1397,1702,3,80,74,155,2,22,28,61
2017,52,Hidalgo,23,583,1763,2081,2,87,72,146,0,23,31,38
2017,52,Jalisco,150,2732,7597,9029,10,460,436,854,1,110,162,236
2017,52,México,105,2481,7154,8054,13,283,194,608,2,58,73,124
2017,52,Michoacán,47,1176,3180,2998,3,125,138,285,0,28,27,65
2017,52,Morelos,27,611,1715,1930,2,99,81,225,1,16,38,55
2017,52,Nayarit,18,436,1244,1515,1,44,49,108,1,40,71,53
2017,52,Nuevo León,43,1044,2734,3218,1,199,125,276,1,55,85,158
2017,52,Oaxaca,8,383,1070,1472,3,78,82,259,1,31,54,138
2017,52,Puebla,31,677,1851,2403,1,161,131,305,0,25,26,41
2017,52,Querétaro,12,188,702,1044,2,41,25,75,0,5,7,29
2017,52,Quintana Roo,12,335,917,1071,2,27,38,63,1,8,20,21
2017,52,San Luis Potosí,52,818,2478,3385,3,104,133,174,0,23,33,66
2017,52,Sinaloa,55,1486,4038,3754,7,266,265,640,6,104,112,209
2017,52,Sonora,6,538,1809,2573,0,148,120,251,0,57,103,141
2017,52,Tabasco,14,415,1222,1316,3,82,45,105,0,24,12,29
2017,52,Tamaulipas,109,1712,3816,4326,5,154,164,293,3,85,122,159
2017,52,Tlaxcala,8,120,457,498,1,36,30,93,0,13,13,20
2017,52,Veracruz,91,1361,4655,4633,9,338,310,600,4,74,100,169
2017,52,Yucatán,30,655,1743,1231,2,52,37,100,0,13,36,55
2017,52,Zacatecas,19,367,1264,1051,1,33,24,43,0,6,11,17
