Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2021,18,Aguascalientes,19,59,197,479,2,12,5,25,0,1,3,9
2021,18,Baja California,94,496,1107,1106,7,49,30,60,5,8,26,30
2021,18,Baja California Sur,16,108,191,218,3,11,3,8,0,1,1,4
2021,18,Campeche,28,99,237,351,2,13,9,25,4,8,7,12
2021,18,Coahuila,35,136,358,415,4,25,10,79,1,17,2,23
2021,18,Colima,31,75,242,358,6,44,40,103,4,3,9,35
2021,18,Chiapas,36,109,362,345,3,33,24,36,2,9,6,11
2021,18,Chihuahua,121,532,1484,2878,8,50,45,155,3,24,16,75
2021,18,Ciudad de México,371,1268,3059,4508,5,34,37,178,2,4,18,50
2021,18,Durango,60,242,676,1322,2,18,21,49,1,4,4,15
2021,18,Guanajuato,74,270,837,930,1,27,16,31,0,2,6,11
2021,18,Guerrero,19,83,278,485,1,9,12,22,0,3,1,7
2021,18,Hidalgo,41,128,503,750,4,18,10,28,0,2,0,26
2021,18,Jalisco,196,683,1910,2612,10,77,60,186,5,27,39,84
2021,18,México,153,629,1558,2145,7,53,42,141,2,10,9,33
2021,18,Michoacán,50,304,660,1032,3,30,24,101,0,6,14,53
2021,18,Morelos,42,159,477,832,2,17,21,77,0,7,1,16
2021,18,Nayarit,52,215,522,1629,3,15,13,20,1,6,8,9
2021,18,Nuevo León,68,293,679,1174,2,32,22,86,3,10,16,40
2021,18,Oaxaca,13,89,196,504,3,8,17,56,2,0,5,15
2021,18,Puebla,45,273,562,847,1,18,12,60,2,1,5,15
2021,18,Querétaro,20,48,162,200,0,6,3,18,0,0,2,10
2021,18,Quintana Roo,27,111,369,507,1,5,6,7,1,3,0,1
2021,18,San Luis Potosí,51,159,440,782,4,16,16,71,2,7,9,19
2021,18,Sinaloa,69,231,810,1287,6,54,47,158,5,19,17,77
2021,18,Sonora,73,283,756,480,8,30,21,57,1,12,12,30
2021,18,Tabasco,52,113,342,786,1,14,11,51,1,5,9,24
2021,18,Tamaulipas,85,359,805,1383,3,31,24,62,0,9,15,37
2021,18,Tlaxcala,30,104,228,218,1,10,6,29,1,2,1,4
2021,18,Veracruz,124,468,1313,1846,14,104,66,183,2,17,23,60
2021,18,Yucatán,25,100,352,468,2,15,14,19,1,0,6,11
2021,18,Zacatecas,37,105,401,595,0,3,0,17,0,2,3,7
