Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2020,33,Aguascalientes,21,163,554,1041,0,18,11,49,0,5,5,12
2020,33,Baja California,78,569,1350,2825,2,44,38,168,2,14,30,120
2020,33,Baja California Sur,14,90,303,529,0,8,3,33,0,3,1,5
2020,33,Campeche,10,159,320,666,0,11,16,34,0,7,6,17
2020,33,Coahuila,14,165,519,1045,2,51,51,158,0,20,11,65
2020,33,Colima,21,144,426,1107,6,74,83,107,0,21,26,21
2020,33,Chiapas,17,105,378,786,1,28,15,100,0,5,7,37
2020,33,Chihuahua,88,1136,2878,6874,6,109,101,359,1,35,62,192
2020,33,Ciudad de México,203,2249,5123,13136,3,110,106,1112,0,20,34,136
2020,33,Durango,55,638,1666,3053,1,34,31,150,0,4,16,40
2020,33,Guanajuato,26,333,1099,2014,0,22,22,114,0,4,10,37
2020,33,Guerrero,19,171,512,1492,0,16,11,58,0,3,3,11
2020,33,Hidalgo,23,214,823,1663,0,22,15,80,0,8,26,37
2020,33,Jalisco,174,1221,3357,5808,7,161,118,477,4,47,66,176
2020,33,México,112,852,2307,5304,4,96,90,373,0,17,21,80
2020,33,Michoacán,74,530,1341,2061,5,71,70,174,1,25,50,66
2020,33,Morelos,42,284,943,1507,2,53,37,168,0,10,9,40
2020,33,Nayarit,63,631,1897,2187,1,12,14,59,1,8,6,67
2020,33,Nuevo León,27,571,1279,2949,5,82,54,216,0,29,32,103
2020,33,Oaxaca,22,189,508,1045,0,45,19,101,0,6,13,42
2020,33,Puebla,23,365,783,1989,2,45,38,168,1,6,12,39
2020,33,Querétaro,7,79,267,632,0,23,6,48,1,11,7,23
2020,33,Quintana Roo,13,173,548,972,0,4,5,27,0,2,2,17
2020,33,San Luis Potosí,42,354,924,1864,0,48,46,88,0,6,19,36
2020,33,Sinaloa,62,476,1512,2681,4,77,96,308,1,40,52,160
2020,33,Sonora,26,206,649,1445,2,61,23,140,3,18,28,70
2020,33,Tabasco,29,311,774,1429,2,33,22,99,0,18,20,85
2020,33,Tamaulipas,45,684,1522,2957,1,42,42,195,0,17,26,113
2020,33,Tlaxcala,8,81,297,472,1,19,16,44,1,2,6,12
2020,33,Veracruz,55,652,1921,4636,3,149,106,465,0,27,44,171
2020,33,Yucatán,6,134,494,1122,2,14,12,54,0,6,6,22
2020,33,Zacatecas,31,276,686,1198,0,11,12,54,0,3,6,16
