Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2016,52,Aguascalientes,47,766,2318,2165,1,49,54,40,2,18,32,18
2016,52,Baja California,33,618,2280,2771,3,115,108,250,0,54,86,121
2016,52,Baja California Sur,7,209,609,892,1,19,23,56,0,9,8,17
2016,52,Campeche,13,294,916,926,1,38,26,59,0,12,11,24
2016,52,Coahuila,1,162,476,707,0,15,22,31,0,8,8,15
2016,52,Colima,10,241,865,1070,4,70,52,88,0,7,13,17
2016,52,Chiapas,42,317,1007,1164,1,106,75,114,0,19,27,48
2016,52,Chihuahua,128,2595,5706,6301,13,237,276,208,2,98,127,102
2016,52,Distrito Federal,159,3944,12797,16756,6,268,315,571,3,64,118,149
2016,52,Durango,48,1127,3391,4604,3,112,115,293,0,14,28,69
2016,52,Guanajuato,37,415,1736,1038,1,84,75,108,0,28,46,36
2016,52,Guerrero,9,346,1343,2024,1,86,69,178,0,25,36,64
2016,52,Hidalgo,22,495,1585,1680,1,82,64,131,0,13,25,19
2016,52,Jalisco,102,2249,6768,8466,13,467,385,814,4,89,146,225
2016,52,México,116,1775,6265,6639,6,319,289,543,1,46,78,119
2016,52,Michoacán,31,679,2314,3107,2,154,131,218,2,29,36,44
2016,52,Morelos,45,478,1509,2142,4,119,106,240,1,24,31,50
2016,52,Nayarit,15,332,1184,1466,2,56,51,104,1,19,35,42
2016,52,Nuevo León,27,679,2539,2834,6,157,119,378,2,63,95,142
2016,52,Oaxaca,13,381,1088,1349,8,151,110,297,1,64,75,86
2016,52,Puebla,23,611,1757,2765,4,132,169,381,0,20,21,65
2016,52,Querétaro,9,216,799,1043,0,32,45,83,0,11,17,32
2016,52,Quintana Roo,13,293,778,857,1,41,22,63,0,11,10,21
2016,52,San Luis Potosí,62,889,2514,3450,6,80,92,159,1,25,40,53
2016,52,Sinaloa,46,813,2934,3601,5,325,310,525,3,93,116,202
2016,52,Sonora,15,517,2030,2703,2,124,124,223,6,59,80,113
2016,52,Tabasco,14,353,939,1518,2,68,33,87,0,13,14,26
2016,52,Tamaulipas,74,1533,2764,4398,3,153,138,311,3,65,90,151
2016,52,Tlaxcala,7,104,394,584,2,47,46,62,0,8,12,21
2016,52,Veracruz,33,1006,3482,3997,8,309,291,465,2,66,102,155
2016,52,Yucatán,27,227,1010,1469,0,63,37,100,0,19,36,74
2016,52,Zacatecas,12,225,833,1028,0,25,18,21,0,10,7,21
