Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2018,25,Aguascalientes,32,301,737,1399,3,18,25,45,0,4,9,18
2018,25,Baja California,97,582,1673,1725,2,44,41,93,0,13,30,45
2018,25,Baja California Sur,12,83,294,471,0,9,6,17,0,3,3,9
2018,25,Campeche,32,191,524,583,1,15,15,19,0,3,7,12
2018,25,Coahuila,10,126,362,679,1,19,10,140,0,2,6,37
2018,25,Colima,25,146,515,597,3,25,30,58,0,9,15,13
2018,25,Chiapas,22,207,553,868,0,55,40,59,1,9,17,10
2018,25,Chihuahua,238,1291,3260,4410,11,118,141,202,2,28,56,110
2018,25,Ciudad de México,341,2111,5843,8588,21,140,125,245,2,39,53,93
2018,25,Durango,92,478,1612,2171,3,57,73,109,2,7,24,24
2018,25,Guanajuato,63,290,1154,1394,2,43,31,94,0,11,8,52
2018,25,Guerrero,27,200,550,975,1,22,17,93,0,6,9,23
2018,25,Hidalgo,43,247,797,1152,1,35,28,83,0,11,8,27
2018,25,Jalisco,189,1362,3646,5352,19,205,212,526,7,77,70,131
2018,25,México,182,1151,3180,4631,8,110,86,280,3,22,25,77
2018,25,Michoacán,74,568,1437,2130,4,73,68,116,2,20,25,28
2018,25,Morelos,70,235,856,1185,1,64,65,85,4,9,17,30
2018,25,Nayarit,31,208,596,838,3,27,22,37,1,21,28,40
2018,25,Nuevo León,104,448,1228,1825,6,81,60,146,4,30,44,82
2018,25,Oaxaca,24,176,453,824,1,28,34,73,3,7,14,39
2018,25,Puebla,39,232,716,1319,2,57,46,147,0,9,10,19
2018,25,Querétaro,17,92,312,442,0,16,10,31,0,7,9,8
2018,25,Quintana Roo,18,108,355,569,0,10,39,23,0,7,3,13
2018,25,San Luis Potosí,60,393,1243,1707,5,54,66,109,0,10,8,23
2018,25,Sinaloa,70,610,1625,2708,11,114,124,247,6,46,50,106
2018,25,Sonora,79,235,799,1304,10,86,60,140,2,12,31,84
2018,25,Tabasco,31,181,577,779,1,28,16,63,0,11,8,15
2018,25,Tamaulipas,102,788,1970,2574,12,108,79,137,7,46,49,89
2018,25,Tlaxcala,12,65,260,290,2,14,16,42,0,2,4,16
2018,25,Veracruz,134,698,2270,2707,15,171,162,329,5,30,57,95
2018,25,Yucatán,40,168,681,1197,2,29,21,42,0,7,9,30
2018,25,Zacatecas,53,212,531,790,0,14,16,25,0,2,4,6
