Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2020,24,Aguascalientes,13,130,449,704,1,17,9,37,0,4,5,11
2020,24,Baja California,26,441,1021,1981,0,34,33,128,2,11,23,83
2020,24,Baja California Sur,8,57,237,366,0,7,1,25,0,3,1,2
2020,24,Campeche,6,127,270,492,0,11,14,25,0,6,6,15
2020,24,Coahuila,18,116,425,711,0,39,47,125,0,16,10,45
2020,24,Colima,14,114,312,798,4,64,65,46,1,18,23,2
2020,24,Chiapas,14,80,304,572,2,23,15,73,0,4,7,23
2020,24,Chihuahua,74,908,2298,4936,3,87,85,246,1,28,51,130
2020,24,Ciudad de México,143,1559,3767,9587,1,101,91,1027,0,19,31,96
2020,24,Durango,56,467,1230,2227,3,29,28,100,0,4,14,30
2020,24,Guanajuato,41,269,870,1381,1,18,19,80,0,4,7,29
2020,24,Guerrero,10,140,386,1026,1,13,11,44,0,3,3,7
2020,24,Hidalgo,14,175,650,1169,0,18,15,48,0,7,19,30
2020,24,Jalisco,134,901,2469,4068,8,126,104,326,1,39,53,114
2020,24,México,42,627,1810,3673,3,85,72,260,0,16,20,59
2020,24,Michoacán,53,399,963,1492,3,56,63,112,0,20,40,56
2020,24,Morelos,30,216,736,1089,1,48,33,121,0,9,8,34
2020,24,Nayarit,69,495,1446,1295,3,10,13,44,0,5,6,47
2020,24,Nuevo León,40,449,974,2110,4,62,41,146,2,24,27,76
2020,24,Oaxaca,9,159,418,765,0,43,16,86,2,6,12,30
2020,24,Puebla,36,325,751,1408,2,48,38,107,0,6,9,27
2020,24,Querétaro,5,61,207,459,0,17,6,28,1,8,5,14
2020,24,Quintana Roo,12,131,447,651,0,2,4,18,0,2,0,12
2020,24,San Luis Potosí,31,281,684,1350,1,42,42,64,1,6,16,28
2020,24,Sinaloa,42,362,1177,1931,0,73,89,221,0,38,46,110
2020,24,Sonora,27,161,487,998,0,51,19,106,0,12,23,48
2020,24,Tabasco,5,251,651,946,0,30,22,65,0,18,20,53
2020,24,Tamaulipas,78,551,1245,2221,2,36,38,141,0,16,23,82
2020,24,Tlaxcala,11,54,231,329,0,17,14,37,0,1,5,8
2020,24,Veracruz,53,534,1631,3371,3,121,93,318,0,23,40,121
2020,24,Yucatán,4,115,412,829,0,10,9,35,0,5,6,14
2020,24,Zacatecas,23,201,544,861,0,8,11,44,0,3,5,14
