Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2020,27,Aguascalientes,20,146,482,817,0,17,10,43,0,4,5,11
2020,27,Baja California,40,487,1133,2298,2,37,34,142,0,12,25,92
2020,27,Baja California Sur,7,67,249,424,2,8,2,27,0,3,1,2
2020,27,Campeche,9,142,288,556,1,11,15,30,0,7,6,16
2020,27,Coahuila,16,132,456,833,1,41,48,136,2,19,10,53
2020,27,Colima,17,122,362,902,3,66,71,67,0,18,25,8
2020,27,Chiapas,10,87,327,638,1,24,15,80,0,4,7,26
2020,27,Chihuahua,77,979,2495,5485,1,90,90,285,1,32,53,155
2020,27,Ciudad de México,185,1735,4156,10841,2,104,94,1055,0,19,33,110
2020,27,Durango,60,517,1363,2477,0,30,28,123,0,4,15,35
2020,27,Guanajuato,30,287,932,1623,0,19,19,89,1,4,8,31
2020,27,Guerrero,10,151,421,1244,0,13,11,48,0,3,3,7
2020,27,Hidalgo,19,190,714,1329,2,21,15,61,1,7,21,34
2020,27,Jalisco,113,998,2792,4672,4,137,106,394,1,41,58,139
2020,27,México,48,686,1972,4261,1,89,76,297,0,17,20,67
2020,27,Michoacán,41,434,1061,1696,2,62,65,133,1,21,44,58
2020,27,Morelos,23,244,786,1257,0,50,34,142,0,9,8,35
2020,27,Nayarit,40,542,1567,1518,0,10,13,52,0,6,6,56
2020,27,Nuevo León,48,498,1091,2395,2,69,49,170,0,24,29,88
2020,27,Oaxaca,12,168,456,869,1,44,16,92,0,6,12,34
2020,27,Puebla,28,316,730,1640,0,31,29,129,0,6,8,28
2020,27,Querétaro,9,65,224,530,0,20,6,39,1,11,5,18
2020,27,Quintana Roo,9,142,484,787,0,2,4,22,0,2,0,14
2020,27,San Luis Potosí,22,308,760,1537,1,46,43,73,0,6,18,32
2020,27,Sinaloa,49,401,1288,2189,2,74,91,250,0,39,47,128
2020,27,Sonora,17,174,538,1147,1,55,21,122,0,13,23,55
2020,27,Tabasco,9,269,695,1099,0,30,22,77,0,18,20,68
2020,27,Tamaulipas,74,618,1364,2499,0,38,41,159,2,17,24,93
2020,27,Tlaxcala,8,65,246,384,0,18,14,37,0,1,6,11
2020,27,Veracruz,50,572,1729,3824,6,130,100,364,2,26,42,136
2020,27,Yucatán,14,123,447,956,1,10,11,38,0,5,6,17
2020,27,Zacatecas,29,224,594,985,3,10,12,48,0,3,6,14
