Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2018,38,Aguascalientes,36,452,1090,2197,0,29,36,68,2,10,13,26
2018,38,Baja California,130,964,2665,2733,5,86,77,142,1,26,48,70
2018,38,Baja California Sur,15,151,441,748,0,16,10,27,1,8,5,18
2018,38,Campeche,42,278,775,916,1,24,21,34,0,6,9,16
2018,38,Coahuila,10,239,570,1110,0,23,19,217,0,4,7,61
2018,38,Colima,27,251,821,913,1,41,41,80,0,10,18,22
2018,38,Chiapas,18,314,834,1285,5,79,55,103,0,14,22,26
2018,38,Chihuahua,253,2197,5588,7065,14,203,225,361,9,49,107,169
2018,38,Ciudad de México,406,3350,9390,13198,44,262,255,384,3,56,94,160
2018,38,Durango,92,732,2435,3296,8,93,111,167,3,17,32,37
2018,38,Guanajuato,59,486,1751,2053,3,60,49,152,0,18,17,73
2018,38,Guerrero,43,299,868,1406,0,35,25,124,0,7,11,32
2018,38,Hidalgo,46,350,1248,1755,3,53,50,113,0,12,12,41
2018,38,Jalisco,183,2124,5551,8050,10,345,324,737,3,112,108,211
2018,38,México,181,1702,4888,7203,7,164,138,393,3,32,40,105
2018,38,Michoacán,100,902,2277,3235,6,109,112,191,0,27,34,41
2018,38,Morelos,55,425,1295,1803,2,94,94,127,4,12,25,45
2018,38,Nayarit,132,394,1142,1268,0,38,36,64,4,33,36,90
2018,38,Nuevo León,85,721,2096,2921,9,121,102,237,4,52,79,113
2018,38,Oaxaca,51,335,833,1199,11,59,68,125,3,8,28,51
2018,38,Puebla,41,429,1178,1898,4,80,72,237,1,15,18,41
2018,38,Querétaro,27,164,541,672,0,26,16,48,0,9,10,9
2018,38,Quintana Roo,31,186,637,877,1,19,46,41,2,10,5,19
2018,38,San Luis Potosí,51,593,1881,2623,3,83,92,167,1,16,15,38
2018,38,Sinaloa,85,930,2490,4030,22,209,194,385,5,73,81,159
2018,38,Sonora,44,374,1265,1838,4,120,88,211,1,24,51,121
2018,38,Tabasco,26,281,834,1128,1,46,26,95,0,14,11,28
2018,38,Tamaulipas,110,1189,2919,4065,7,160,125,216,6,70,81,158
2018,38,Tlaxcala,23,107,403,442,3,28,20,52,0,4,8,22
2018,38,Veracruz,140,1022,3489,4354,7,248,231,479,2,62,85,136
2018,38,Yucatán,52,274,1030,1914,1,40,40,64,1,8,13,38
2018,38,Zacatecas,34,305,888,1195,1,17,17,39,0,6,5,12
