Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2018,17,Aguascalientes,43,220,537,918,2,11,15,28,1,2,6,12
2018,17,Baja California,116,383,1108,1052,6,31,29,61,4,10,16,26
2018,17,Baja California Sur,13,49,219,271,1,5,4,12,0,3,3,4
2018,17,Campeche,29,134,372,385,0,12,12,16,0,3,6,6
2018,17,Coahuila,31,86,252,441,2,12,9,100,0,2,6,27
2018,17,Colima,35,100,333,412,1,13,21,36,1,8,12,8
2018,17,Chiapas,40,146,371,623,3,33,28,39,1,6,13,7
2018,17,Chihuahua,197,837,2128,2780,12,79,93,148,2,19,36,75
2018,17,Ciudad de México,348,1399,3786,5797,14,91,80,161,5,25,31,62
2018,17,Durango,85,324,1072,1464,6,44,40,67,1,5,15,12
2018,17,Guanajuato,54,202,781,850,5,31,24,62,0,9,8,36
2018,17,Guerrero,22,125,377,699,0,15,9,61,0,4,6,15
2018,17,Hidalgo,56,158,541,799,3,27,20,59,1,7,8,19
2018,17,Jalisco,228,906,2386,3403,26,134,140,333,7,52,46,91
2018,17,México,178,758,2120,3018,12,69,55,193,3,14,15,41
2018,17,Michoacán,79,367,884,1401,11,46,41,71,1,11,15,21
2018,17,Morelos,175,129,568,794,10,43,41,55,0,6,12,19
2018,17,Nayarit,36,151,413,526,1,19,17,22,1,17,23,26
2018,17,Nuevo León,79,257,748,1156,7,57,39,101,1,19,35,49
2018,17,Oaxaca,23,94,276,597,1,16,20,51,0,4,7,34
2018,17,Puebla,47,161,467,873,1,46,28,91,0,8,9,10
2018,17,Querétaro,26,58,182,269,1,10,5,23,1,6,6,6
2018,17,Quintana Roo,37,72,217,405,12,10,23,18,0,4,1,7
2018,17,San Luis Potosí,79,260,806,1136,6,38,42,70,1,8,4,16
2018,17,Sinaloa,89,434,1103,1804,10,80,80,161,5,33,42,80
2018,17,Sonora,44,123,476,890,2,52,38,90,2,8,17,60
2018,17,Tabasco,38,135,424,552,1,20,12,41,4,7,5,7
2018,17,Tamaulipas,108,551,1368,1713,6,66,45,85,2,32,28,63
2018,17,Tlaxcala,18,37,157,208,2,8,12,31,1,1,3,15
2018,17,Veracruz,113,449,1454,1719,13,106,113,221,2,17,34,62
2018,17,Yucatán,46,110,461,619,3,25,14,28,0,4,3,21
2018,17,Zacatecas,38,127,330,469,4,10,11,18,0,1,3,2
