Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2024,42,Aguascalientes,23,327,839,1377,3,35,24,65,1,6,13,23
2024,42,Baja California,100,1346,2913,3642,3,63,49,190,1,23,38,85
2024,42,Baja California Sur,26,181,521,1257,0,21,19,46,0,4,6,13
2024,42,Campeche,24,318,830,1155,0,61,31,58,0,10,7,23
2024,42,Coahuila,61,589,1489,2780,4,95,73,151,5,23,31,73
2024,42,Colima,71,765,1554,1945,6,139,93,253,0,14,17,59
2024,42,Chiapas,68,594,2075,2141,1,75,54,178,1,22,14,50
2024,42,Chihuahua,184,1793,4836,6566,12,224,191,335,4,51,90,155
2024,42,Ciudad de México,497,5225,13843,19228,5,161,137,338,0,22,55,79
2024,42,Durango,97,905,2858,4145,8,177,137,329,1,20,31,48
2024,42,Guanajuato,133,1084,3845,5389,4,74,72,185,2,18,33,55
2024,42,Guerrero,59,600,1650,2815,6,58,48,145,0,12,13,37
2024,42,Hidalgo,63,416,2114,2791,1,36,35,71,2,11,15,22
2024,42,Jalisco,147,2525,5729,8540,18,308,267,929,5,51,97,228
2024,42,México,196,2090,6388,12459,1,164,144,812,2,22,28,226
2024,42,Michoacán,132,1622,4085,3981,7,175,158,187,0,16,46,55
2024,42,Morelos,77,522,1950,2724,0,124,124,301,0,15,20,35
2024,42,Nayarit,148,959,1824,2612,0,15,14,84,1,8,22,43
2024,42,Nuevo León,100,1250,3423,4562,8,136,86,227,5,35,57,83
2024,42,Oaxaca,45,568,1094,1925,3,74,56,147,2,29,46,49
2024,42,Puebla,71,911,2310,3468,6,105,96,176,0,21,11,27
2024,42,Querétaro,28,215,810,814,1,25,13,34,1,5,5,18
2024,42,Quintana Roo,27,450,1073,1113,3,41,33,78,2,6,14,13
2024,42,San Luis Potosí,63,732,2088,2436,3,86,64,183,1,21,35,47
2024,42,Sinaloa,115,1242,3253,3505,11,196,172,447,3,57,74,162
2024,42,Sonora,58,743,2327,3002,1,72,55,140,0,14,43,66
2024,42,Tabasco,71,1201,2643,5145,3,69,61,205,1,16,29,41
2024,42,Tamaulipas,89,776,2266,3563,11,185,147,321,1,55,84,129
2024,42,Tlaxcala,22,301,1048,976,2,21,30,63,0,3,3,4
2024,42,Veracruz,133,1225,3992,5913,22,342,290,670,2,43,66,168
2024,42,Yucatán,62,854,2345,2509,4,62,56,116,1,9,16,31
2024,42,Zacatecas,62,562,1752,1730,1,11,8,27,1,5,6,10
