Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2023,32,Aguascalientes,38,252,733,687,0,28,19,35,0,3,15,10
2023,32,Baja California,88,857,1906,2506,3,58,89,120,2,21,45,83
2023,32,Baja California Sur,34,398,583,1090,0,21,14,41,0,5,5,4
2023,32,Campeche,20,267,627,731,2,31,15,53,1,9,7,22
2023,32,Coahuila,46,658,1376,1626,7,65,61,139,1,17,29,68
2023,32,Colima,80,408,923,701,6,102,91,195,1,11,36,68
2023,32,Chiapas,29,352,1109,1256,2,77,64,95,0,14,28,27
2023,32,Chihuahua,154,1202,3404,4556,6,123,100,269,3,48,63,104
2023,32,Ciudad de México,490,4129,10886,13099,18,112,98,271,0,19,38,65
2023,32,Durango,98,700,2359,2055,8,124,94,161,1,12,25,32
2023,32,Guanajuato,124,795,3267,2994,1,77,56,106,1,19,24,20
2023,32,Guerrero,43,542,1574,1289,5,52,52,93,1,7,19,24
2023,32,Hidalgo,60,313,1673,1596,3,29,23,51,0,9,10,19
2023,32,Jalisco,210,1850,4417,5914,39,294,277,488,6,73,85,138
2023,32,México,307,2403,6608,7637,31,245,211,336,6,60,78,104
2023,32,Michoacán,83,694,2102,1981,9,80,67,153,2,22,23,48
2023,32,Morelos,44,470,1622,1778,5,116,120,174,1,8,20,15
2023,32,Nayarit,54,492,1282,1824,0,23,29,64,0,8,21,30
2023,32,Nuevo León,88,943,2399,2911,3,89,72,140,2,23,45,84
2023,32,Oaxaca,44,456,1036,1276,1,59,53,131,0,13,21,54
2023,32,Puebla,59,691,1596,2595,3,41,51,123,0,8,8,19
2023,32,Querétaro,18,145,387,479,2,15,6,22,0,6,5,11
2023,32,Quintana Roo,20,202,624,1014,2,29,24,38,0,3,4,14
2023,32,San Luis Potosí,60,410,1376,1385,6,71,62,70,0,9,24,23
2023,32,Sinaloa,88,647,1950,2280,10,148,161,301,7,51,73,93
2023,32,Sonora,66,505,1661,1745,2,61,46,110,2,18,34,52
2023,32,Tabasco,84,1294,2701,1535,2,86,66,106,0,19,11,15
2023,32,Tamaulipas,83,781,1826,2424,2,122,108,291,2,38,57,103
2023,32,Tlaxcala,21,172,548,695,0,23,23,37,0,1,3,6
2023,32,Veracruz,123,1109,3397,4328,22,274,239,476,4,61,74,119
2023,32,Yucatán,107,445,1318,1569,3,46,35,138,1,5,17,59
2023,32,Zacatecas,48,275,945,1054,0,11,3,17,0,2,1,7
