Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2021,31,Aguascalientes,22,125,411,681,1,23,11,29,1,2,8,9
2021,31,Baja California,97,910,2130,1794,6,92,79,76,3,17,50,41
2021,31,Baja California Sur,28,227,380,366,1,19,6,11,0,2,2,3
2021,31,Campeche,17,180,403,465,3,19,13,27,2,14,9,13
2021,31,Coahuila,29,253,699,655,4,49,29,97,4,29,14,30
2021,31,Colima,16,147,492,543,7,90,86,147,4,10,30,45
2021,31,Chiapas,27,218,734,478,2,60,43,45,0,15,12,15
2021,31,Chihuahua,107,1027,2813,3896,4,102,88,198,4,36,43,95
2021,31,Ciudad de México,306,2460,6593,6884,8,99,83,211,1,19,30,54
2021,31,Durango,40,399,1212,2175,2,45,37,66,0,8,7,21
2021,31,Guanajuato,99,499,1661,1377,5,53,28,44,2,6,21,14
2021,31,Guerrero,7,169,632,651,2,23,27,27,0,8,9,7
2021,31,Hidalgo,36,250,1005,996,1,43,25,37,1,7,2,34
2021,31,Jalisco,163,1428,3761,4310,11,173,124,265,5,49,74,106
2021,31,México,171,1293,3471,3000,4,113,85,176,2,19,29,38
2021,31,Michoacán,53,522,1312,1728,3,60,48,127,2,13,17,73
2021,31,Morelos,49,310,1032,1141,3,48,54,86,0,7,8,18
2021,31,Nayarit,40,380,983,2390,3,28,27,24,3,15,14,13
2021,31,Nuevo León,74,512,1362,1815,3,68,51,130,2,27,39,61
2021,31,Oaxaca,20,182,425,671,6,27,35,67,4,6,13,19
2021,31,Puebla,62,482,1092,1299,2,36,30,95,0,2,13,18
2021,31,Querétaro,6,89,338,321,0,14,8,27,0,2,3,15
2021,31,Quintana Roo,27,175,644,693,1,10,10,10,0,5,2,3
2021,31,San Luis Potosí,50,317,868,1163,2,37,34,93,0,13,15,23
2021,31,Sinaloa,40,445,1480,1885,3,92,90,166,0,30,37,88
2021,31,Sonora,72,526,1355,800,3,64,41,66,2,38,32,32
2021,31,Tabasco,23,312,743,1045,0,30,18,53,1,11,18,30
2021,31,Tamaulipas,76,651,1441,2117,2,62,47,80,4,17,25,43
2021,31,Tlaxcala,11,171,365,354,0,22,14,34,0,2,2,7
2021,31,Veracruz,102,897,2395,2484,10,179,148,251,4,36,52,70
2021,31,Yucatán,28,209,636,618,4,31,31,24,0,1,14,12
2021,31,Zacatecas,29,197,687,919,0,7,2,22,0,2,3,9
