Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2022,19,Aguascalientes,23,98,260,288,2,6,15,17,0,1,3,5
2022,19,Baja California,70,418,1106,1471,3,36,36,89,1,11,38,34
2022,19,Baja California Sur,36,319,298,319,1,15,7,15,0,1,2,2
2022,19,Campeche,33,100,290,359,1,23,7,23,1,10,5,17
2022,19,Coahuila,37,251,555,525,4,43,24,38,2,11,7,20
2022,19,Colima,12,109,293,343,7,64,49,94,0,10,21,13
2022,19,Chiapas,23,186,559,545,2,32,15,60,0,10,6,15
2022,19,Chihuahua,101,726,1881,2169,7,73,75,102,4,20,32,41
2022,19,Ciudad de México,427,1932,5814,4023,9,86,79,74,0,10,20,23
2022,19,Durango,51,254,842,983,6,45,47,42,0,2,16,8
2022,19,Guanajuato,87,301,1319,1169,6,26,24,44,0,3,9,10
2022,19,Guerrero,27,137,506,424,4,20,26,23,2,2,9,4
2022,19,Hidalgo,53,173,707,681,5,15,18,31,0,7,6,2
2022,19,Jalisco,182,909,2370,2795,21,170,129,154,3,34,46,72
2022,19,México,261,1028,2867,2449,11,111,76,103,2,20,40,21
2022,19,Michoacán,50,255,789,1021,3,46,41,58,0,12,17,20
2022,19,Morelos,42,203,761,682,8,62,33,42,0,5,5,8
2022,19,Nayarit,60,290,751,768,1,27,13,29,0,6,6,14
2022,19,Nuevo León,87,406,1171,1026,5,40,38,58,6,20,32,29
2022,19,Oaxaca,31,193,471,311,2,41,30,27,0,6,18,5
2022,19,Puebla,68,438,961,888,6,19,19,32,0,2,3,7
2022,19,Querétaro,11,64,194,225,0,5,4,10,0,4,4,3
2022,19,Quintana Roo,38,182,457,500,0,7,13,12,0,2,7,3
2022,19,San Luis Potosí,37,184,594,659,3,21,23,37,0,7,9,16
2022,19,Sinaloa,68,348,967,1109,11,83,89,111,2,29,26,38
2022,19,Sonora,55,214,621,1108,6,38,23,56,2,15,18,30
2022,19,Tabasco,32,164,569,499,0,39,25,27,0,6,6,16
2022,19,Tamaulipas,76,342,931,1213,6,47,40,57,3,15,33,22
2022,19,Tlaxcala,18,100,287,355,0,8,7,16,0,3,1,3
2022,19,Veracruz,121,505,1838,1877,17,158,120,179,6,28,35,43
2022,19,Yucatán,39,201,582,487,3,49,39,29,2,10,26,6
2022,19,Zacatecas,48,171,426,530,0,4,2,4,0,2,3,5
