Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2024,41,Aguascalientes,26,321,822,1338,3,33,23,63,0,6,12,23
2024,41,Baja California,90,1320,2839,3539,3,61,48,185,1,23,37,82
2024,41,Baja California Sur,6,172,502,1224,0,21,19,45,0,4,6,13
2024,41,Campeche,32,314,810,1121,4,61,31,56,0,10,7,22
2024,41,Coahuila,47,581,1454,2705,0,96,73,148,0,20,29,70
2024,41,Colima,24,744,1504,1895,5,134,92,245,2,14,17,56
2024,41,Chiapas,52,585,2016,2066,3,75,53,177,1,22,13,50
2024,41,Chihuahua,120,1729,4700,6362,7,216,187,324,4,49,88,152
2024,41,Ciudad de México,367,5096,13456,18762,2,158,135,329,1,22,54,77
2024,41,Durango,85,883,2783,4048,11,171,135,319,0,19,31,48
2024,41,Guanajuato,106,1058,3738,5260,4,72,70,177,0,17,32,54
2024,41,Guerrero,50,587,1598,2774,1,55,45,140,0,12,13,36
2024,41,Hidalgo,55,404,2063,2717,3,35,35,70,1,10,14,21
2024,41,Jalisco,205,2487,5613,8372,19,300,257,921,4,47,96,222
2024,41,México,185,2052,6220,12105,4,164,143,797,1,21,27,220
2024,41,Michoacán,127,1589,3968,3844,4,173,153,182,2,16,46,53
2024,41,Morelos,51,502,1893,2676,8,124,124,298,1,15,20,35
2024,41,Nayarit,67,905,1730,2543,1,15,14,79,2,8,21,41
2024,41,Nuevo León,88,1226,3347,4422,2,133,81,226,3,33,54,81
2024,41,Oaxaca,37,543,1061,1888,1,74,53,146,0,28,45,48
2024,41,Puebla,74,864,2190,3345,3,77,73,169,1,17,10,27
2024,41,Querétaro,16,209,788,784,0,25,12,32,0,5,4,18
2024,41,Quintana Roo,27,443,1051,1080,1,40,31,75,1,6,12,13
2024,41,San Luis Potosí,43,724,2033,2368,7,84,63,177,1,20,35,47
2024,41,Sinaloa,68,1220,3160,3421,7,190,167,426,3,56,72,158
2024,41,Sonora,58,732,2276,2910,6,71,55,135,1,14,43,62
2024,41,Tabasco,84,1174,2590,5000,2,67,60,199,1,15,29,41
2024,41,Tamaulipas,58,758,2191,3454,8,175,146,310,3,54,84,126
2024,41,Tlaxcala,24,295,1032,956,2,20,29,62,0,3,3,4
2024,41,Veracruz,106,1193,3893,5771,14,329,281,657,1,42,65,168
2024,41,Yucatán,82,837,2298,2424,4,61,53,113,0,9,15,28
2024,41,Zacatecas,48,547,1705,1666,0,10,8,23,0,5,5,8
