Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2018,22,Aguascalientes,50,271,671,1197,1,14,24,38,0,4,8,14
2018,22,Baja California,97,514,1440,1442,2,43,37,79,5,13,26,36
2018,22,Baja California Sur,10,67,257,403,0,8,4,15,0,3,3,8
2018,22,Campeche,30,163,467,506,0,14,14,17,0,3,6,10
2018,22,Coahuila,18,111,330,577,1,16,10,127,0,2,6,35
2018,22,Colima,28,128,434,523,4,20,26,50,0,9,13,13
2018,22,Chiapas,32,182,493,786,5,48,34,51,0,9,15,9
2018,22,Chihuahua,222,1095,2782,3756,15,103,118,177,8,24,53,93
2018,22,Ciudad de México,358,1834,5038,7472,6,114,105,210,5,37,48,80
2018,22,Durango,76,416,1413,1891,6,52,58,94,0,6,22,22
2018,22,Guanajuato,42,245,993,1177,3,36,28,84,1,11,8,45
2018,22,Guerrero,24,171,484,845,1,21,15,79,0,6,9,23
2018,22,Hidalgo,48,215,700,1009,3,32,25,72,0,9,8,25
2018,22,Jalisco,221,1171,3174,4649,24,170,186,456,10,63,60,117
2018,22,México,176,988,2749,3972,9,92,73,237,2,19,21,64
2018,22,Michoacán,117,493,1249,1832,3,62,60,92,3,19,20,23
2018,22,Morelos,26,193,742,1046,4,59,58,70,1,7,14,25
2018,22,Nayarit,31,184,524,708,3,24,20,32,3,20,26,35
2018,22,Nuevo León,95,353,1039,1546,11,73,57,128,3,23,42,72
2018,22,Oaxaca,25,138,379,732,1,22,32,67,1,5,11,36
2018,22,Puebla,36,205,608,1143,2,54,40,123,0,8,10,14
2018,22,Querétaro,27,77,268,363,2,16,10,27,2,7,9,8
2018,22,Quintana Roo,22,93,294,509,4,10,35,21,0,6,2,13
2018,22,San Luis Potosí,84,340,1074,1457,7,47,59,91,1,10,6,20
2018,22,Sinaloa,93,544,1462,2339,11,96,105,207,0,37,46,99
2018,22,Sonora,54,193,651,1139,3,68,51,127,2,12,28,78
2018,22,Tabasco,28,160,499,688,2,23,16,52,0,11,8,14
2018,22,Tamaulipas,101,702,1719,2243,6,92,67,111,2,39,40,85
2018,22,Tlaxcala,11,47,215,253,2,14,14,42,1,2,4,16
2018,22,Veracruz,99,586,1924,2238,18,145,145,286,5,22,49,83
2018,22,Yucatán,43,143,599,981,1,27,19,37,2,7,5,26
2018,22,Zacatecas,40,183,436,651,2,13,14,21,0,1,4,5
