Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,44,Aguascalientes,25,368,1075,1301,3,36,30,71,1,6,12,24
2019,44,Baja California,118,1044,2700,4315,6,116,107,205,2,54,105,89
2019,44,Baja California Sur,21,184,527,689,3,28,12,33,1,5,3,14
2019,44,Campeche,27,257,687,1197,0,26,20,55,2,12,14,22
2019,44,Coahuila,49,389,1123,870,3,113,92,43,0,40,46,11
2019,44,Colima,36,299,1131,1244,6,82,98,91,0,13,31,30
2019,44,Chiapas,36,240,818,1406,0,76,49,154,1,8,38,43
2019,44,Chihuahua,217,2653,6312,9205,10,231,217,479,3,92,156,171
2019,44,Ciudad de México,354,4467,12344,15458,11,631,592,791,5,68,105,184
2019,44,Durango,97,951,3142,3722,5,90,111,232,0,14,36,64
2019,44,Guanajuato,71,561,2104,2582,0,81,58,129,0,18,30,40
2019,44,Guerrero,39,428,1490,1461,0,41,37,77,1,8,13,26
2019,44,Hidalgo,58,503,1737,1877,1,57,49,116,1,24,27,27
2019,44,Jalisco,189,2185,5831,8928,19,359,304,780,10,85,175,267
2019,44,México,159,1730,5382,7766,6,285,212,353,4,43,66,87
2019,44,Michoacán,74,787,2072,3847,7,128,116,258,2,38,63,66
2019,44,Morelos,63,482,1743,1957,7,131,99,225,1,22,32,42
2019,44,Nayarit,141,937,2505,2260,4,53,35,85,4,47,64,82
2019,44,Nuevo León,103,1002,2957,3320,4,147,130,257,5,53,84,162
2019,44,Oaxaca,28,354,1073,1421,1,63,67,156,0,18,33,46
2019,44,Puebla,55,813,1779,1975,7,109,123,186,0,14,32,41
2019,44,Querétaro,17,194,637,836,0,29,33,48,0,18,11,21
2019,44,Quintana Roo,35,282,1022,975,0,25,13,74,0,10,15,17
2019,44,San Luis Potosí,67,620,1867,2842,3,70,58,189,3,20,30,36
2019,44,Sinaloa,129,919,2883,3943,13,214,206,464,6,79,134,186
2019,44,Sonora,53,415,1574,1936,1,105,72,218,0,36,56,86
2019,44,Tabasco,41,471,1521,1300,8,81,54,89,3,46,75,31
2019,44,Tamaulipas,87,1131,2720,4679,7,141,107,328,3,57,82,169
2019,44,Tlaxcala,7,121,528,592,2,37,23,60,0,6,9,13
2019,44,Veracruz,106,1487,4450,5441,19,345,290,564,4,73,128,168
2019,44,Yucatán,22,287,1168,1568,4,36,35,90,3,16,21,28
2019,44,Zacatecas,44,435,1247,1386,2,34,40,38,0,7,16,14
