Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2021,01,Aguascalientes,13,241,758,1734,0,28,14,84,0,6,8,18
2021,01,Baja California,26,1091,2478,4535,1,82,60,253,1,24,48,181
2021,01,Baja California Sur,18,218,461,865,0,19,8,50,0,4,1,8
2021,01,Campeche,14,265,567,1184,2,15,20,52,0,8,6,29
2021,01,Coahuila,11,250,838,1819,2,70,64,239,0,24,22,100
2021,01,Colima,5,222,667,1640,3,118,137,250,1,27,36,65
2021,01,Chiapas,9,211,766,1246,1,46,31,162,0,23,29,54
2021,01,Chihuahua,53,1692,4299,10973,2,148,137,522,1,48,84,292
2021,01,Ciudad de México,129,3764,8668,19833,0,153,138,1309,0,28,50,201
2021,01,Durango,47,904,2526,4842,0,55,52,250,0,8,23,63
2021,01,Guanajuato,26,540,1793,3171,0,37,29,159,0,9,19,56
2021,01,Guerrero,2,277,747,2265,0,25,17,87,0,3,4,25
2021,01,Hidalgo,5,319,1274,2653,0,27,23,123,0,10,31,60
2021,01,Jalisco,84,2042,5518,9434,5,241,199,837,3,70,113,327
2021,01,México,35,1482,4040,8614,1,135,139,576,0,24,35,123
2021,01,Michoacán,45,870,2161,3490,5,118,112,300,1,46,67,126
2021,01,Morelos,11,467,1535,2947,1,86,56,266,0,16,15,58
2021,01,Nayarit,15,1079,3164,4424,0,21,20,102,0,11,11,116
2021,01,Nuevo León,24,823,1947,4652,4,111,74,343,0,43,47,166
2021,01,Oaxaca,5,275,775,1702,0,71,39,166,0,12,21,65
2021,01,Puebla,21,639,1397,3147,4,76,58,284,1,8,21,53
2021,01,Querétaro,4,116,419,960,0,36,9,68,0,12,7,33
2021,01,Quintana Roo,13,285,992,1525,1,8,12,53,0,5,5,30
2021,01,San Luis Potosí,32,589,1535,2950,0,68,66,191,0,7,26,58
2021,01,Sinaloa,23,748,2353,4575,2,109,126,504,0,46,64,247
2021,01,Sonora,30,487,1453,2600,0,89,45,193,0,33,46,105
2021,01,Tabasco,3,422,1079,2385,0,41,27,157,1,18,17,148
2021,01,Tamaulipas,34,1079,2357,4615,3,66,67,292,0,26,37,161
2021,01,Tlaxcala,6,173,493,762,0,24,22,70,1,7,8,17
2021,01,Veracruz,38,1070,2975,6885,4,231,166,739,2,40,67,226
2021,01,Yucatán,17,233,754,1779,0,24,19,98,0,12,11,48
2021,01,Zacatecas,11,480,1078,2025,0,16,15,92,0,4,9,27
