Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2020,13,Aguascalientes,23,91,314,323,1,12,8,15,0,4,5,7
2020,13,Baja California,42,271,698,1054,4,30,27,82,1,8,16,31
2020,13,Baja California Sur,13,30,127,181,0,6,1,11,0,3,0,1
2020,13,Campeche,25,94,194,269,1,11,14,10,0,6,5,8
2020,13,Coahuila,23,77,282,308,11,30,37,66,1,13,6,23
2020,13,Colima,27,71,206,405,7,35,45,24,2,10,18,2
2020,13,Chiapas,21,56,224,357,1,19,13,46,0,3,4,13
2020,13,Chihuahua,104,687,1701,2345,6,72,66,135,4,21,41,59
2020,13,Ciudad de México,244,1014,2702,4740,10,80,69,574,5,18,29,50
2020,13,Durango,88,268,792,1133,3,21,20,44,1,3,11,17
2020,13,Guanajuato,62,177,582,663,1,12,14,33,1,3,6,15
2020,13,Guerrero,15,94,285,507,4,8,9,24,0,3,2,0
2020,13,Hidalgo,37,136,500,564,3,9,10,27,0,5,11,20
2020,13,Jalisco,119,622,1545,2120,14,85,78,164,3,31,42,63
2020,13,México,116,453,1309,1781,8,68,54,143,4,13,13,35
2020,13,Michoacán,77,233,545,838,2,35,40,53,1,13,26,23
2020,13,Morelos,45,155,550,533,6,40,32,65,2,8,6,21
2020,13,Nayarit,91,361,1092,879,2,7,11,26,1,2,3,22
2020,13,Nuevo León,43,258,612,1081,4,47,32,82,0,10,23,35
2020,13,Oaxaca,33,97,297,418,1,32,13,43,2,5,8,13
2020,13,Puebla,54,182,420,677,3,31,22,60,0,4,6,17
2020,13,Querétaro,2,39,134,256,1,14,5,19,0,6,4,10
2020,13,Quintana Roo,33,102,350,297,0,2,4,10,0,2,0,9
2020,13,San Luis Potosí,44,190,464,748,7,30,27,38,1,4,12,12
2020,13,Sinaloa,76,254,839,1018,10,66,77,118,4,34,40,62
2020,13,Sonora,17,90,300,450,3,35,12,50,1,8,17,30
2020,13,Tabasco,48,173,506,471,3,24,20,25,3,15,14,21
2020,13,Tamaulipas,79,343,780,1206,2,26,29,62,0,15,20,40
2020,13,Tlaxcala,14,34,124,141,4,14,12,20,0,0,3,2
2020,13,Veracruz,142,378,1222,1728,10,93,73,168,1,21,34,69
2020,13,Yucatán,17,93,329,456,0,8,8,19,1,4,6,7
2020,13,Zacatecas,35,130,359,434,3,7,8,12,1,2,3,5
