Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,16,Aguascalientes,37,130,303,587,1,13,8,23,1,4,4,7
2019,16,Baja California,92,409,955,1375,5,48,48,54,6,19,29,22
2019,16,Baja California Sur,18,73,164,255,1,12,4,8,0,1,0,6
2019,16,Campeche,20,98,236,478,1,6,6,24,1,5,4,9
2019,16,Coahuila,30,105,316,307,6,54,39,17,3,6,21,8
2019,16,Colima,38,110,410,399,1,11,15,33,0,1,1,19
2019,16,Chiapas,17,114,302,487,1,32,19,59,1,6,12,18
2019,16,Chihuahua,251,929,2200,2825,16,92,73,165,8,29,51,56
2019,16,Ciudad de México,428,1566,4354,4959,45,353,330,157,3,24,37,52
2019,16,Durango,81,330,1102,1313,2,21,27,90,1,7,12,19
2019,16,Guanajuato,70,173,702,936,6,28,20,50,0,7,11,17
2019,16,Guerrero,26,112,392,470,2,15,14,26,0,0,0,10
2019,16,Hidalgo,53,159,555,643,6,14,22,44,3,12,12,14
2019,16,Jalisco,194,757,1939,3070,17,106,96,248,7,24,56,91
2019,16,México,160,542,1741,2712,13,90,83,112,4,17,26,26
2019,16,Michoacán,50,300,745,1200,4,34,35,84,1,11,20,27
2019,16,Morelos,52,154,570,524,1,44,31,76,1,10,13,19
2019,16,Nayarit,48,289,704,531,2,19,10,34,2,8,21,39
2019,16,Nuevo León,71,400,976,926,5,53,47,89,6,20,27,53
2019,16,Oaxaca,16,107,329,384,2,21,33,37,0,10,8,11
2019,16,Puebla,66,267,593,599,1,27,41,75,2,7,16,17
2019,16,Querétaro,12,64,234,219,1,10,13,14,0,6,5,11
2019,16,Quintana Roo,33,85,337,258,0,9,4,24,0,4,6,6
2019,16,San Luis Potosí,59,216,690,996,2,22,18,74,4,7,9,11
2019,16,Sinaloa,89,304,974,1496,13,64,89,151,6,29,50,75
2019,16,Sonora,53,128,507,559,3,39,31,79,1,14,21,24
2019,16,Tabasco,42,129,459,522,3,24,11,31,6,12,18,8
2019,16,Tamaulipas,79,490,983,1852,9,40,41,114,3,26,27,64
2019,16,Tlaxcala,16,38,147,176,3,22,9,18,1,2,3,3
2019,16,Veracruz,162,537,1674,1804,11,112,95,206,1,22,56,49
2019,16,Yucatán,32,110,457,526,2,12,12,36,1,5,5,7
2019,16,Zacatecas,40,139,423,421,4,10,12,17,0,2,7,4
