Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2019,12,Aguascalientes,26,94,199,484,2,9,6,19,1,2,4,6
2019,12,Baja California,90,304,676,1006,8,37,41,37,6,10,17,19
2019,12,Baja California Sur,10,58,109,209,2,8,2,6,0,1,0,6
2019,12,Campeche,27,71,170,342,1,6,4,11,2,4,3,6
2019,12,Coahuila,29,61,216,225,5,37,26,13,2,4,18,6
2019,12,Colima,32,81,289,303,1,10,12,25,0,1,1,12
2019,12,Chiapas,40,92,236,345,6,28,13,47,2,3,9,10
2019,12,Chihuahua,216,615,1508,2100,19,68,53,126,5,23,33,41
2019,12,Ciudad de México,409,1125,3063,3581,47,266,243,124,3,19,27,35
2019,12,Durango,83,234,782,971,1,17,20,60,0,4,9,15
2019,12,Guanajuato,60,114,460,698,2,21,12,30,1,5,9,15
2019,12,Guerrero,31,89,283,367,0,10,12,20,0,0,0,6
2019,12,Hidalgo,43,116,401,480,1,11,15,33,1,9,10,11
2019,12,Jalisco,216,540,1346,2318,16,80,69,190,5,19,39,63
2019,12,México,170,369,1202,2006,11,69,59,78,4,13,20,17
2019,12,Michoacán,69,225,551,871,3,23,23,63,1,9,12,18
2019,12,Morelos,52,106,376,380,1,35,25,58,1,9,12,19
2019,12,Nayarit,49,242,595,401,5,14,8,30,3,8,14,34
2019,12,Nuevo León,116,282,698,670,5,40,34,62,2,18,14,39
2019,12,Oaxaca,28,79,244,289,1,16,24,28,3,7,5,10
2019,12,Puebla,75,187,446,443,2,20,31,63,1,4,8,16
2019,12,Querétaro,19,51,185,159,2,9,8,10,1,6,3,9
2019,12,Quintana Roo,32,60,222,184,4,7,3,15,0,3,6,5
2019,12,San Luis Potosí,71,170,516,684,3,17,15,57,2,6,5,8
2019,12,Sinaloa,105,217,728,1158,9,43,61,108,5,18,37,55
2019,12,Sonora,49,82,337,404,8,25,26,57,2,12,16,16
2019,12,Tabasco,41,92,319,382,1,16,9,24,2,8,9,7
2019,12,Tamaulipas,69,381,718,1345,8,28,32,88,4,21,18,49
2019,12,Tlaxcala,12,25,109,133,1,12,6,15,0,1,1,2
2019,12,Veracruz,184,391,1207,1268,17,89,71,153,4,19,45,34
2019,12,Yucatán,37,81,332,389,1,9,10,27,1,4,3,5
2019,12,Zacatecas,41,102,311,290,2,5,6,14,2,2,3,3
