Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2024,46,Aguascalientes,24,361,910,1553,5,39,28,69,1,9,13,24
2024,46,Baja California,89,1443,3165,4018,4,74,51,202,2,26,43,93
2024,46,Baja California Sur,8,192,562,1318,0,22,21,51,0,4,7,14
2024,46,Campeche,45,356,925,1253,1,63,32,61,1,11,8,26
2024,46,Coahuila,68,658,1686,3057,4,106,82,175,10,31,45,84
2024,46,Colima,54,833,1673,2182,7,156,102,270,0,14,17,64
2024,46,Chiapas,73,658,2330,2328,5,80,58,187,1,23,15,53
2024,46,Chihuahua,116,1958,5257,7265,14,241,212,393,2,56,101,178
2024,46,Ciudad de México,459,5743,15079,21115,6,173,159,359,3,23,62,87
2024,46,Durango,105,982,3128,4484,8,196,155,360,2,21,33,53
2024,46,Guanajuato,111,1205,4249,5886,1,84,78,198,1,19,37,65
2024,46,Guerrero,55,657,1793,2967,2,63,48,156,0,12,13,38
2024,46,Hidalgo,62,460,2319,3083,1,40,36,75,0,11,18,23
2024,46,Jalisco,215,2844,6379,9401,16,338,296,1008,3,55,107,242
2024,46,México,214,2305,7034,13505,8,176,162,859,1,23,32,246
2024,46,Michoacán,167,1787,4507,4406,13,201,180,214,2,19,50,65
2024,46,Morelos,70,588,2190,2935,3,136,135,333,0,15,20,38
2024,46,Nayarit,61,1049,2022,2923,0,17,15,95,2,9,23,53
2024,46,Nuevo León,95,1321,3629,5015,7,153,94,242,2,38,60,90
2024,46,Oaxaca,31,632,1224,2049,1,80,58,165,1,30,48,53
2024,46,Puebla,69,963,2455,3829,4,83,80,193,0,19,11,30
2024,46,Querétaro,19,239,898,935,1,25,14,37,0,6,5,18
2024,46,Quintana Roo,22,474,1165,1247,1,44,36,81,0,6,14,15
2024,46,San Luis Potosí,70,928,2272,2643,0,90,69,199,0,21,36,52
2024,46,Sinaloa,85,1351,3515,3862,8,211,181,489,2,60,82,170
2024,46,Sonora,53,800,2550,3362,1,77,62,158,0,14,44,70
2024,46,Tabasco,112,1348,2895,5524,2,76,69,229,3,21,35,43
2024,46,Tamaulipas,85,836,2489,3882,6,205,171,358,10,63,100,147
2024,46,Tlaxcala,25,322,1126,1091,1,22,30,68,0,3,3,4
2024,46,Veracruz,125,1361,4350,6381,10,377,313,736,1,46,72,179
2024,46,Yucatán,55,937,2586,2807,4,68,63,126,1,10,19,32
2024,46,Zacatecas,49,614,1921,1895,0,11,9,31,0,5,7,10
