Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2017,23,Aguascalientes,73,368,907,1282,3,21,20,39,2,5,11,17
2017,23,Baja California,80,370,1152,1229,4,44,39,100,3,13,26,55
2017,23,Baja California Sur,27,88,341,359,0,6,9,17,1,3,6,10
2017,23,Campeche,30,151,385,508,0,7,10,34,0,3,7,16
2017,23,Coahuila,30,111,495,358,2,61,68,21,0,16,19,5
2017,23,Colima,31,154,400,565,0,23,26,74,0,7,6,11
2017,23,Chiapas,35,218,603,464,1,34,18,87,0,5,4,21
2017,23,Chihuahua,254,1140,2856,3625,3,91,87,239,8,44,56,113
2017,23,Ciudad de México,354,1929,5807,7665,15,87,120,278,2,21,46,87
2017,23,Durango,91,464,1512,2033,5,52,45,109,1,15,8,25
2017,23,Guanajuato,55,270,989,878,5,55,35,69,1,22,25,31
2017,23,Guerrero,44,225,654,767,4,46,31,80,0,10,11,28
2017,23,Hidalgo,52,235,824,771,3,40,35,72,0,12,13,14
2017,23,Jalisco,228,1267,3551,3794,18,236,230,397,7,44,79,92
2017,23,México,250,1001,3161,3279,10,142,101,287,2,29,36,52
2017,23,Michoacán,93,510,1386,1394,6,49,49,116,2,12,13,21
2017,23,Morelos,61,264,855,686,3,38,35,118,0,6,19,16
2017,23,Nayarit,41,204,545,617,1,15,19,52,1,16,20,17
2017,23,Nuevo León,87,441,1190,1426,7,84,51,113,1,29,44,70
2017,23,Oaxaca,21,175,547,647,1,30,38,114,1,13,24,35
2017,23,Puebla,75,341,847,1115,8,65,62,145,3,11,6,23
2017,23,Querétaro,31,81,320,434,1,19,9,40,0,4,3,9
2017,23,Quintana Roo,15,139,371,588,1,6,15,33,0,3,10,10
2017,23,San Luis Potosí,56,342,1064,1251,5,45,52,58,0,8,12,24
2017,23,Sinaloa,103,635,1829,1703,9,104,121,323,2,55,48,106
2017,23,Sonora,64,269,931,1166,4,70,60,118,1,33,49,66
2017,23,Tabasco,34,187,535,586,4,38,19,37,0,10,4,17
2017,23,Tamaulipas,104,782,1548,1749,13,64,61,118,2,42,48,65
2017,23,Tlaxcala,9,63,199,219,0,23,19,43,0,6,10,9
2017,23,Veracruz,143,527,1776,2170,17,165,139,220,6,41,46,69
2017,23,Yucatán,83,283,781,527,1,19,19,34,1,7,20,26
2017,23,Zacatecas,49,149,548,453,1,10,12,23,0,2,3,8
