Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2017,12,Aguascalientes,53,176,445,551,3,10,11,29,2,1,7,8
2017,12,Baja California,71,163,535,623,4,25,18,47,3,11,14,30
2017,12,Baja California Sur,11,39,149,184,0,3,7,12,0,1,2,8
2017,12,Campeche,30,65,199,233,0,6,8,16,0,2,3,6
2017,12,Coahuila,44,62,255,161,10,32,44,13,2,6,11,3
2017,12,Colima,37,84,228,323,2,13,16,40,0,3,2,3
2017,12,Chiapas,38,112,328,238,7,21,8,42,1,2,4,13
2017,12,Chihuahua,137,606,1307,1709,8,57,48,107,4,20,19,46
2017,12,Ciudad de México,369,983,3021,3665,9,46,54,131,3,12,27,47
2017,12,Durango,93,250,799,1002,5,24,18,54,0,3,6,18
2017,12,Guanajuato,61,139,445,363,9,27,16,43,1,12,12,12
2017,12,Guerrero,44,101,277,390,5,27,12,29,0,3,6,19
2017,12,Hidalgo,58,129,445,335,2,17,14,40,0,9,5,8
2017,12,Jalisco,226,595,1757,1748,31,120,103,188,9,22,41,48
2017,12,México,229,467,1491,1518,14,69,51,150,2,12,16,25
2017,12,Michoacán,102,261,702,630,3,32,20,50,1,6,8,13
2017,12,Morelos,49,127,429,417,4,17,19,64,1,1,13,9
2017,12,Nayarit,40,112,267,284,1,5,9,30,1,6,9,8
2017,12,Nuevo León,94,229,628,678,10,48,26,53,6,16,17,37
2017,12,Oaxaca,28,98,282,349,2,15,18,61,6,9,21,18
2017,12,Puebla,60,165,385,566,7,23,23,78,1,5,2,11
2017,12,Querétaro,22,37,151,215,1,12,7,19,0,4,2,3
2017,12,Quintana Roo,27,70,199,342,1,4,9,14,1,0,4,4
2017,12,San Luis Potosí,80,188,558,581,9,25,30,32,0,4,6,9
2017,12,Sinaloa,111,310,906,910,12,59,55,175,5,31,31,55
2017,12,Sonora,40,121,472,619,6,30,25,54,4,17,24,39
2017,12,Tabasco,31,102,276,289,1,18,11,16,1,3,2,8
2017,12,Tamaulipas,73,391,765,812,4,29,30,59,5,21,24,34
2017,12,Tlaxcala,7,31,106,100,4,10,13,21,0,4,10,7
2017,12,Veracruz,109,287,931,960,14,87,76,122,2,21,20,40
2017,12,Yucatán,51,78,359,253,2,9,11,13,2,5,13,13
2017,12,Zacatecas,39,75,235,180,2,7,6,9,0,1,0,5
