Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2017,22,Aguascalientes,68,341,861,1208,3,19,19,39,0,5,9,17
2017,22,Baja California,117,349,1093,1178,3,41,38,96,2,13,23,50
2017,22,Baja California Sur,41,84,318,336,0,6,9,17,2,2,6,9
2017,22,Campeche,26,142,364,485,0,7,10,32,0,3,7,16
2017,22,Coahuila,29,108,468,344,4,59,68,19,4,16,19,5
2017,22,Colima,24,144,379,542,3,23,27,72,0,7,6,10
2017,22,Chiapas,27,205,581,447,1,33,18,82,0,5,4,18
2017,22,Chihuahua,260,1089,2653,3459,6,89,86,228,2,41,51,110
2017,22,Ciudad de México,356,1812,5542,7332,9,82,110,261,4,20,45,85
2017,22,Durango,104,440,1445,1964,2,51,41,103,3,14,8,24
2017,22,Guanajuato,70,261,943,835,3,51,34,65,2,22,24,30
2017,22,Guerrero,25,211,624,738,1,44,29,75,2,10,11,28
2017,22,Hidalgo,46,224,783,715,1,38,34,69,3,12,13,14
2017,22,Jalisco,297,1206,3383,3591,24,226,222,379,7,43,73,90
2017,22,México,202,928,2982,3090,9,136,97,279,10,28,35,52
2017,22,Michoacán,91,487,1316,1313,4,47,45,106,0,12,11,21
2017,22,Morelos,63,242,812,660,3,36,34,116,3,6,19,16
2017,22,Nayarit,44,197,511,585,1,14,19,49,2,15,20,15
2017,22,Nuevo León,86,418,1126,1359,6,78,50,108,3,29,43,69
2017,22,Oaxaca,19,169,522,619,9,30,35,111,2,12,24,34
2017,22,Puebla,59,309,797,1068,5,61,57,135,1,9,5,21
2017,22,Querétaro,28,72,298,408,1,18,9,39,0,4,3,9
2017,22,Quintana Roo,24,132,363,570,0,5,15,32,1,3,10,7
2017,22,San Luis Potosí,59,324,1026,1152,1,43,49,57,0,8,12,23
2017,22,Sinaloa,111,596,1732,1623,9,99,114,305,2,53,46,101
2017,22,Sonora,65,257,875,1117,9,69,57,109,5,33,48,65
2017,22,Tabasco,32,182,505,543,5,34,19,34,1,10,4,15
2017,22,Tamaulipas,83,748,1461,1665,8,55,57,113,3,41,47,63
2017,22,Tlaxcala,10,60,193,200,0,23,19,42,0,6,10,9
2017,22,Veracruz,147,500,1660,2056,12,156,131,206,4,37,44,66
2017,22,Yucatán,42,255,726,498,2,18,19,32,1,7,19,25
2017,22,Zacatecas,32,139,509,424,0,10,11,22,1,2,3,8
