Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2022,46,Aguascalientes,35,295,838,830,1,17,28,52,0,4,12,15
2022,46,Baja California,83,1023,2770,4164,3,101,81,260,1,33,79,96
2022,46,Baja California Sur,16,689,861,998,0,29,18,44,0,2,4,7
2022,46,Campeche,21,295,835,856,1,45,24,51,1,21,10,40
2022,46,Coahuila,56,757,1733,1483,5,108,65,117,0,40,29,61
2022,46,Colima,27,296,865,994,2,156,110,288,1,31,70,64
2022,46,Chiapas,43,409,1296,1439,2,79,53,139,1,28,22,44
2022,46,Chihuahua,156,1664,4807,5913,7,186,188,325,1,50,97,122
2022,46,Ciudad de México,411,5131,14637,12736,5,188,197,269,2,39,59,61
2022,46,Durango,101,728,2361,2416,5,123,108,135,2,8,34,22
2022,46,Guanajuato,102,871,3717,3312,4,82,65,137,1,11,17,40
2022,46,Guerrero,49,489,1648,1126,6,62,68,83,2,15,25,27
2022,46,Hidalgo,40,476,2018,1986,3,45,36,107,0,14,22,22
2022,46,Jalisco,220,2313,6452,8094,10,366,318,505,8,82,132,191
2022,46,México,313,3028,8606,8228,13,276,218,316,1,55,91,79
2022,46,Michoacán,66,810,2335,2861,6,112,93,177,0,23,44,43
2022,46,Morelos,67,595,2017,2124,6,149,98,171,0,9,17,27
2022,46,Nayarit,75,685,2018,2132,2,59,33,88,0,16,21,48
2022,46,Nuevo León,95,1115,3151,2826,4,91,107,188,4,51,76,112
2022,46,Oaxaca,43,471,1447,1021,7,114,78,119,2,27,54,37
2022,46,Puebla,85,1093,2366,2788,0,48,44,122,1,7,12,30
2022,46,Querétaro,17,158,615,635,1,21,12,43,0,9,7,9
2022,46,Quintana Roo,21,366,969,1185,2,25,34,35,0,5,15,18
2022,46,San Luis Potosí,47,515,1584,1934,3,58,55,108,0,16,30,40
2022,46,Sinaloa,90,825,2499,2936,12,224,196,300,0,60,81,106
2022,46,Sonora,50,688,2022,2808,2,96,64,151,3,30,51,95
2022,46,Tabasco,109,727,1926,1845,4,92,62,66,2,9,15,56
2022,46,Tamaulipas,123,1001,2614,3138,8,191,179,176,5,49,101,76
2022,46,Tlaxcala,13,266,700,772,6,32,33,56,0,6,5,8
2022,46,Veracruz,173,1491,4902,5036,22,410,293,512,5,62,101,122
2022,46,Yucatán,48,583,1772,1407,1,98,88,94,2,26,56,28
2022,46,Zacatecas,48,409,1135,1374,1,19,8,18,0,3,9,7
