Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2022,45,Aguascalientes,27,286,809,820,0,17,27,51,0,4,12,14
2022,45,Baja California,76,997,2711,4081,5,100,79,252,3,32,79,95
2022,45,Baja California Sur,14,683,851,963,1,29,18,42,0,2,4,6
2022,45,Campeche,16,289,820,828,2,44,24,48,1,21,9,40
2022,45,Coahuila,79,740,1695,1447,7,106,62,114,0,40,29,60
2022,45,Colima,35,289,845,964,7,155,109,281,2,31,69,62
2022,45,Chiapas,22,401,1261,1402,2,78,52,138,4,27,22,44
2022,45,Chihuahua,105,1603,4673,5776,13,183,184,322,3,49,97,121
2022,45,Ciudad de México,362,5020,14337,12375,7,187,193,259,0,37,59,60
2022,45,Durango,75,711,2277,2348,2,118,108,132,0,8,32,22
2022,45,Guanajuato,82,851,3635,3233,2,79,64,135,1,11,16,39
2022,45,Guerrero,33,480,1608,1097,2,59,65,79,0,13,25,27
2022,45,Hidalgo,59,472,1982,1925,3,43,35,104,0,14,22,20
2022,45,Jalisco,153,2255,6290,7889,15,363,311,494,3,77,129,188
2022,45,México,211,2949,8369,7992,10,268,213,308,4,54,91,76
2022,45,Michoacán,76,793,2283,2806,5,109,90,170,2,23,44,41
2022,45,Morelos,46,575,1970,2065,0,145,96,164,2,9,17,26
2022,45,Nayarit,42,662,1966,2059,0,58,32,86,0,16,21,47
2022,45,Nuevo León,76,1092,3079,2745,2,88,106,184,1,51,72,110
2022,45,Oaxaca,30,458,1415,978,5,109,76,115,0,27,52,35
2022,45,Puebla,62,1094,2369,2716,0,56,45,121,0,10,12,29
2022,45,Querétaro,22,154,602,622,0,21,11,42,1,9,7,7
2022,45,Quintana Roo,13,361,951,1141,2,23,34,35,0,5,15,18
2022,45,San Luis Potosí,38,499,1553,1886,2,57,53,107,4,16,30,38
2022,45,Sinaloa,60,803,2431,2863,7,216,192,285,4,60,81,101
2022,45,Sonora,61,675,1985,2738,5,95,63,147,1,30,48,95
2022,45,Tabasco,62,691,1853,1793,1,88,62,64,0,8,14,55
2022,45,Tamaulipas,71,965,2527,3055,15,187,175,172,4,48,97,75
2022,45,Tlaxcala,20,264,689,748,3,29,30,56,1,6,5,6
2022,45,Veracruz,117,1457,4758,4911,14,398,283,500,3,60,98,119
2022,45,Yucatán,44,573,1734,1373,1,98,87,90,1,26,54,27
2022,45,Zacatecas,32,396,1100,1348,1,18,8,16,0,3,9,6
