Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2024,37,Aguascalientes,35,291,730,1193,0,29,20,55,0,6,10,18
2024,37,Baja California,90,1201,2558,3178,4,59,40,170,2,21,32,74
2024,37,Baja California Sur,15,165,474,1120,1,19,19,40,0,4,6,12
2024,37,Campeche,33,282,729,1010,1,53,29,51,0,10,6,20
2024,37,Coahuila,56,505,1273,2383,7,88,70,141,1,16,26,57
2024,37,Colima,41,702,1407,1627,4,121,83,216,1,13,16,53
2024,37,Chiapas,81,528,1826,1848,7,65,44,164,0,19,11,47
2024,37,Chihuahua,137,1536,4261,5624,10,203,171,278,4,45,76,128
2024,37,Ciudad de México,418,4682,12339,16974,3,151,129,260,1,19,53,65
2024,37,Durango,111,736,2288,3600,6,135,108,278,1,16,27,44
2024,37,Guanajuato,116,948,3409,4766,1,63,65,154,3,15,32,46
2024,37,Guerrero,57,541,1471,2517,2,52,45,113,0,11,13,30
2024,37,Hidalgo,73,368,1848,2388,0,30,27,62,0,10,11,19
2024,37,Jalisco,117,2228,4996,7359,13,252,232,751,5,45,86,194
2024,37,México,176,1865,5682,10748,8,154,133,644,0,19,24,180
2024,37,Michoacán,138,1410,3543,3381,5,156,137,168,1,12,42,50
2024,37,Morelos,93,470,1719,2411,5,111,108,277,1,13,19,34
2024,37,Nayarit,68,800,1544,2149,0,14,11,65,0,6,20,35
2024,37,Nuevo León,117,1115,3025,3921,8,123,78,194,1,28,47,76
2024,37,Oaxaca,29,488,913,1715,5,64,46,135,0,28,38,44
2024,37,Puebla,62,778,1980,2914,1,72,70,150,0,15,10,21
2024,37,Querétaro,29,189,714,600,1,24,12,26,0,4,4,13
2024,37,Quintana Roo,35,406,969,980,1,35,30,64,0,6,9,12
2024,37,San Luis Potosí,69,666,1864,2120,1,76,57,159,0,18,33,38
2024,37,Sinaloa,113,1106,2894,3064,10,174,152,362,5,51,66,147
2024,37,Sonora,61,673,2075,2557,2,63,48,122,0,13,39,56
2024,37,Tabasco,95,1054,2360,4580,2,60,51,169,2,12,25,35
2024,37,Tamaulipas,53,693,2005,3091,7,159,133,281,1,49,72,109
2024,37,Tlaxcala,38,275,929,864,2,18,26,56,0,3,3,4
2024,37,Veracruz,104,1081,3545,5185,15,285,246,597,3,40,61,155
2024,37,Yucatán,78,716,2076,2137,9,57,46,104,2,9,13,26
2024,37,Zacatecas,70,498,1591,1460,0,9,7,18,0,4,5,6
