Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2016,22,Aguascalientes,67,312,890,859,1,17,20,17,2,6,11,5
2016,22,Baja California,49,235,936,1182,4,49,46,112,3,19,30,52
2016,22,Baja California Sur,15,94,242,345,0,11,6,22,0,6,3,9
2016,22,Campeche,21,113,373,397,1,20,12,16,1,8,8,7
2016,22,Coahuila,16,73,210,308,1,7,12,18,0,2,2,8
2016,22,Colima,23,117,430,372,3,38,34,53,1,5,5,6
2016,22,Chiapas,17,96,351,511,4,51,29,35,1,10,8,18
2016,22,Chihuahua,177,1074,2395,2228,16,106,122,68,4,47,62,22
2016,22,Distrito Federal,371,1763,5640,6937,14,106,139,213,6,32,54,62
2016,22,Durango,118,476,1430,1805,7,56,43,109,1,7,17,24
2016,22,Guanajuato,46,160,595,227,3,42,30,19,1,14,21,17
2016,22,Guerrero,41,134,610,591,6,39,37,71,0,14,13,28
2016,22,Hidalgo,46,149,539,688,1,39,30,53,1,4,10,3
2016,22,Jalisco,212,875,2708,2908,18,196,185,224,8,27,63,63
2016,22,México,145,699,2369,2629,11,157,122,220,4,20,32,46
2016,22,Michoacán,86,311,999,1264,5,56,50,71,0,11,10,10
2016,22,Morelos,32,155,530,1101,4,59,56,113,1,6,10,29
2016,22,Nayarit,43,126,459,603,3,26,22,39,1,5,13,17
2016,22,Nuevo León,71,294,1065,888,3,61,47,138,3,30,39,34
2016,22,Oaxaca,15,157,465,506,5,69,45,120,4,18,17,36
2016,22,Puebla,61,283,775,1140,2,58,75,176,1,11,10,21
2016,22,Querétaro,20,80,323,456,2,20,20,29,1,2,7,16
2016,22,Quintana Roo,24,166,391,350,2,18,11,25,0,5,2,6
2016,22,San Luis Potosí,43,267,896,1297,0,28,28,64,2,7,15,25
2016,22,Sinaloa,80,360,1257,1454,14,146,157,237,6,52,49,82
2016,22,Sonora,60,235,878,1167,3,50,61,95,4,25,40,43
2016,22,Tabasco,33,150,390,622,2,17,14,33,1,7,7,9
2016,22,Tamaulipas,105,548,1102,1423,8,59,54,142,2,22,40,70
2016,22,Tlaxcala,9,46,154,206,3,15,27,26,0,3,6,8
2016,22,Veracruz,113,433,1480,1490,12,117,107,114,4,26,41,44
2016,22,Yucatán,44,99,402,702,2,19,13,46,1,9,16,39
2016,22,Zacatecas,37,95,329,396,1,15,7,9,2,6,2,5
