Anio,Semana,Entidad,Casos_semana_Depresión,Acumulado_hombres_Depresión,Acumulado_mujeres_Depresión,Acumulado_anio_anterior_Depresión,Casos_semana_Parkinson,Acumulado_hombres_Parkinson,Acumulado_mujeres_Parkinson,Acumulado_anio_anterior_Parkinson,Casos_semana_Alzheimer,Acumulado_hombres_Alzheimer,Acumulado_mujeres_Alzheimer,Acumulado_anio_anterior_Alzheimer
2025,14,Aguascalientes,25,108,321,399,2,7,3,20,1,5,2,6
2025,14,Baja California,83,434,837,1370,2,15,8,43,0,8,16,21
2025,14,Baja California Sur,20,58,156,240,0,13,7,22,0,3,2,4
2025,14,Campeche,22,132,292,366,3,21,12,34,0,5,3,7
2025,14,Coahuila,55,200,488,629,5,19,18,70,1,15,23,25
2025,14,Colima,74,245,450,798,3,35,28,84,5,6,8,14
2025,14,Chiapas,81,201,688,848,2,22,19,40,1,3,5,9
2025,14,Chihuahua,122,476,1227,2168,7,56,64,153,2,16,33,43
2025,14,Ciudad de México,550,1632,4317,6050,5,27,28,110,1,7,8,27
2025,14,Durango,83,206,679,1130,7,58,53,108,0,12,9,18
2025,14,Guanajuato,147,336,1161,1616,3,25,37,44,1,4,8,19
2025,14,Guerrero,53,164,556,773,4,27,13,34,0,2,5,8
2025,14,Hidalgo,80,124,711,835,1,7,12,22,0,3,12,8
2025,14,Jalisco,256,725,1697,2599,16,97,102,177,2,21,32,36
2025,14,México,253,801,2099,2851,10,67,44,109,1,13,16,15
2025,14,Michoacán,177,502,1297,1583,10,70,58,97,0,11,11,27
2025,14,Morelos,73,174,592,773,4,28,27,100,1,4,7,15
2025,14,Nayarit,98,326,684,763,4,8,6,6,2,7,15,10
2025,14,Nuevo León,150,438,1152,1259,8,41,25,68,2,13,18,23
2025,14,Oaxaca,49,230,429,528,7,35,22,40,0,11,15,33
2025,14,Puebla,58,196,547,865,3,7,12,45,0,9,3,7
2025,14,Querétaro,25,76,278,340,0,4,3,18,0,0,1,5
2025,14,Quintana Roo,26,103,268,521,2,15,26,18,0,1,5,8
2025,14,San Luis Potosí,70,187,591,884,4,19,18,46,0,0,4,30
2025,14,Sinaloa,99,341,822,1604,9,68,80,121,5,20,23,50
2025,14,Sonora,52,195,523,936,4,23,7,38,0,8,8,20
2025,14,Tabasco,87,381,708,1271,0,19,17,36,0,7,3,10
2025,14,Tamaulipas,70,197,596,1043,20,69,57,113,1,12,16,47
2025,14,Tlaxcala,29,85,291,405,0,3,3,9,0,1,0,2
2025,14,Veracruz,161,420,1332,1615,18,114,94,217,0,15,20,45
2025,14,Yucatán,114,311,860,956,4,19,17,25,0,1,3,13
2025,14,Zacatecas,50,101,405,628,0,2,5,3,0,1,2,2
